	Non/colère/saine	Non/colères/saines	Oui/vie/saine	Oui/personne/saine	Oui/peau/saine	Oui/nourriture/saine	Oui/chair/saine	Oui/écorces/saines	Oui/dents/saines	Oui/bouche/saine	Oui/jambe/saine	Oui/feuilles/saines	Non/observateur/fin	Oui/bretelles/fines	Oui/peau/fine	Oui/couche/fine	Oui/robe/fine	Oui/lames/fines	Oui/feuilles/fines	Oui/moustaches/fines	Oui/laine/fine	Oui/tissu/fin	Oui/matelas/fin	Non/ouïe/fine	Oui/moustache/fine	Oui/membrane/fine	Oui/sandales/fines	Oui/pattes/fines	Oui/lunettes/fines	Oui/bandes/fines	Oui/mouchoir/fin	Oui/collier/fin	Oui/cigarettes/fines	Oui/stylet/fin	Non/idée/brillante	Oui/lèvres/brillantes	Oui/veine/brillante	Oui/épées/brillantes	Oui/boule/brillante	Oui/constellations/brillantes	Oui/tissu/brillant	Oui/cuirasse/brillante	Oui/sphère/brillante	Oui/halo/brillant	Oui/pièces/brillantes	Non/élève/brillant	Non/élève/brillante	Non/élèves/brillants	Oui/éclats/brillants	Oui/dents/brillantes	Oui/lunettes/brillantes	Oui/chaussures/brillantes	Oui/cristaux/brillants	Oui/lame/brillante	Oui/lune/brillante	Oui/métal/brillant	Oui/anneau/brillant	Oui/aiguilles/brillantes	Non/douche/bonne	Oui/père/bon	Oui/élèves/bons	Oui/mère/bonne	Oui/nageur/bon	Oui/tireur/bon	Oui/étudiants/bons	Oui/professeure/bonne	Oui/commandant/bon	Oui/jardinier/bon	Oui/comédienne/bonne	Non/chanteur/grand	Oui/cadres/grands	Oui/lévrier/grand	Oui/nef/grande	Oui/portefeuille/grand	Oui/figurines/grandes	Oui/salon/grand	Oui/fenêtres/grandes	Oui/carnets/grands	Oui/mains/grandes	Oui/arc/grand	Non/journalistes/grands	Non/journaliste/grand	Non/journaliste/grande	Oui/salle/grande	Oui/arbres/grands	Oui/escalier/grand	Oui/supermarché/grand	Oui/chapiteau/grand	Oui/écurie/grande	Oui/chapeau/grand	Oui/couteau/grand	Oui/îles/grandes	Oui/panneaux/grands	Non/couple/beau	Oui/marquise/belle	Oui/princesse/belle	Oui/chevaux/beaux	Oui/violon/beau	Oui/baron/beau	Oui/fleurs/belles	Oui/maison/belle	Oui/visage/beau	Oui/pantalon/beau	Oui/bateau/beau	Non/temps/beau	Oui/salon/beau	Oui/garçon/beau	Oui/robe/belle	Oui/bracelet/beau	Oui/sièges/beaux	Oui/feuillages/beaux	Oui/cathédrale/belle	Oui/seins/beaux	Oui/table/belle	Oui/chapeau/beau	Non/soleil/plomb	Oui/balles/plomb	Oui/lamelles/plomb	Oui/balle/plomb	Oui/noyaux/plomb	Oui/cartouches/plomb	Oui/billes/plomb	Oui/boulet/plomb	Oui/bille/plomb	Oui/plaque/plomb	Oui/coupole/plomb	Non/silence/plomb	Oui/urne/plomb	Oui/tablette/plomb	Oui/tuyau/plomb	Oui/cercueil/plomb	Oui/cage/plomb	Oui/gants/plomb	Oui/masse/plomb	Oui/lingot/plomb	Oui/morceau/plomb	Oui/armatures/plomb	Non/vent/grand	Non/vents/grands	Oui/cheval/grand	Oui/appartement/grand	Oui/lit/grand	Oui/seau/grand	Oui/tableau/grand	Oui/table/grande	Oui/parking/grand	Oui/librairie/grande	Oui/bureau/grand	Oui/miroir/grand	Non/ami/grand	Non/amie/grande	Non/amis/grands	Oui/manteaux/grands	Oui/surface/grande	Oui/mur/grand	Oui/maison/grande	Oui/femme/grande	Oui/parc/grand	Oui/poignard/grand	Oui/chêne/grand	Oui/tentes/grandes	Oui/sacs/grands	Non/dégoût/profond	Oui/fossé/profond	Oui/galeries/profondes	Oui/gorges/profondes	Oui/puits/profond	Oui/fosse/profonde	Oui/grotte/profonde	Oui/faille/profonde	Oui/caverne/profonde	Oui/forêt/profonde	Oui/cavité/profonde	Non/sommeil/profond	Oui/lac/profond	Oui/tranchées/profondes	Oui/canyons/profonds	Oui/crique/profonde	Oui/sous-sol/profond	Oui/trous/profonds	Oui/remous/profond	Oui/sillon/profond	Oui/douve/profonde	Oui/puisard/profond	Non/chagrin/gros	Non/chagrins/gros	Oui/lunettes/grosses	Oui/boutons/gros	Oui/chevalière/grosse	Oui/piquets/gros	Oui/objet/gros	Oui/vaisseau/gros	Oui/poche/grosse	Oui/bacs/gros	Oui/flocons/gros	Oui/cloches/grosses	Non/mémoire/éléphant	Non/mémoires/éléphant	Oui/troupeau/éléphants	Oui/groupe/éléphants	Oui/bouse/éléphant	Oui/pattes/éléphants	Oui/défenses/éléphant	Oui/trompe/éléphant	Oui/crânes/éléphant	Oui/peau/éléphant	Oui/dents/éléphant	Oui/tête/éléphant	Non/bilan/lourd	Oui/équipement/lourd	Oui/plateau/lourd	Oui/cartable/lourd	Oui/manteau/lourd	Oui/ouvrage/lourd	Oui/bouclier/lourd	Oui/portail/lourd	Oui/revolver/lourd	Oui/crâne/lourd	Oui/sac/lourd	Non/lettre/longue	Non/lettres/longues	Oui/doigts/longs	Oui/mèches/longues	Oui/chaussette/longue	Oui/bras/long	Oui/tables/longues	Oui/guibolles/longues	Oui/moustaches/longues	Oui/siège/long	Oui/mur/long	Oui/queue/longue
Non/colère/saine	1.0	0.7438657879829407	0.26005324721336365	0.7208479642868042	0.4072902500629425	0.7133946418762207	0.5298768281936646	0.4329390227794647	0.3701927065849304	0.6624707579612732	0.5595530271530151	0.5002192854881287	0.03862718492746353	0.0954262986779213	0.08244844526052475	0.22093136608600616	0.19804947078227997	0.11284281313419342	0.07302581518888474	0.11006832122802734	0.22708666324615479	-0.0029680177103728056	-0.015403383411467075	0.14318470656871796	0.27906835079193115	0.21761047840118408	0.1120545044541359	0.057305991649627686	0.06935153901576996	0.10746757686138153	0.054792895913124084	0.07130087167024612	0.07660464197397232	0.08320953696966171	-0.037198957055807114	0.11724547296762466	0.04736329987645149	0.21859696507453918	0.17462563514709473	0.15347260236740112	-0.018474191427230835	0.16074629127979279	0.0610085092484951	0.08994590491056442	0.12763452529907227	0.08914731442928314	0.18919512629508972	0.09317322820425034	0.14737635850906372	0.0004764098848681897	0.08054246008396149	0.11768609285354614	0.07860612124204636	0.07581029832363129	0.12325906753540039	0.09031624346971512	0.05520254001021385	0.14530952274799347	0.1638256311416626	0.28728175163269043	0.20266704261302948	0.20541596412658691	0.21079540252685547	0.2519063651561737	0.22108188271522522	0.30581337213516235	0.28113579750061035	0.2689281702041626	0.3068057894706726	0.1200101375579834	0.09538941830396652	0.013582928106188774	-0.047446899116039276	-0.01980648562312126	0.09986655414104462	-0.06502514332532883	0.044821951538324356	0.07532909512519836	0.0779942125082016	0.04249783605337143	0.16235612332820892	0.06351342052221298	0.13946323096752167	-0.030327750369906425	0.050722360610961914	0.04416960850358009	0.00022172970056999475	0.05216987431049347	0.009513718076050282	0.07166273891925812	0.05055753514170647	0.03305188938975334	0.08506397157907486	0.10613637417554855	0.2030843198299408	0.26885145902633667	0.14302638173103333	0.1555113047361374	0.10024815052747726	0.2014167159795761	0.15857577323913574	0.14626067876815796	0.15292730927467346	0.1146138459444046	0.15657882392406464	0.03838520869612694	0.16304942965507507	0.14253710210323334	0.1688096672296524	0.07742001861333847	0.1521463692188263	0.2656994163990021	0.08782172203063965	0.13717664778232574	0.16406506299972534	0.00028315858799032867	0.03937157988548279	-0.01783488690853119	-0.029762908816337585	-0.03451940789818764	0.009655111469328403	0.01764562353491783	0.06005198881030083	-0.02603316307067871	-0.07253725081682205	-0.02325659804046154	0.06479204446077347	0.026414263993501663	-0.0451105460524559	-0.013621660880744457	0.06099101901054382	-0.0399259477853775	0.051433540880680084	-0.02704308182001114	-0.012586846947669983	-2.1405110601335764e-05	-0.018915560096502304	0.14818508923053741	0.1727176457643509	0.02695011906325817	0.022643161937594414	-0.03259718418121338	0.015434620901942253	0.015137462876737118	-0.007359105162322521	0.035266391932964325	0.08442316204309464	0.009718131273984909	0.029021255671977997	0.04661642760038376	-0.000800617563072592	0.08982747048139572	0.15653175115585327	0.001477553159929812	0.014808488078415394	-0.036931149661540985	0.025388726964592934	0.008731394074857235	0.13782978057861328	0.0016506119864061475	0.05740736424922943	0.06061229482293129	0.22095075249671936	0.028485406190156937	-0.01763981208205223	0.07187498360872269	7.3919007263612e-05	0.06179620698094368	0.04902765527367592	0.03361313417553902	0.06852134317159653	0.007752581499516964	-0.06508919596672058	-0.08480828255414963	0.008114523254334927	-0.021061481907963753	0.07464997470378876	0.0211301539093256	-0.005805406253784895	-0.03001040406525135	0.03239597752690315	-0.044298917055130005	0.060012560337781906	-0.06363014131784439	0.13200590014457703	0.09638261795043945	-0.006674708798527718	0.07286439090967178	0.08222432434558868	0.0987483561038971	0.01614896021783352	0.022047625854611397	0.026794753968715668	-0.01844917982816696	0.07920587062835693	0.07138509303331375	-0.0932876244187355	-0.05502298101782799	-0.05456262454390526	-0.011689407750964165	-0.06568583101034164	-0.04088844731450081	-0.07433787733316422	-0.023613570258021355	0.07053034752607346	-0.19758814573287964	-0.07882530242204666	-0.015640849247574806	-0.09927503019571304	-0.01924525573849678	0.029571974650025368	0.04183413088321686	0.07160285860300064	-0.0035278063733130693	0.06044061854481697	0.010999208316206932	0.04181036353111267	0.07012130320072174	0.019383426755666733	0.1304844170808792	0.11463876068592072	0.09986978024244308	0.07721299678087234	0.15916451811790466	0.15061423182487488	-0.06313503533601761	-0.02975589409470558	0.07979454100131989	0.08579523116350174	0.06906594336032867	0.17813727259635925	
Non/colères/saines	0.7438657879829407	1.0	0.21210578083992004	0.49615323543548584	0.29136210680007935	0.48167040944099426	0.3370712697505951	0.5290210247039795	0.46050941944122314	0.45538848638534546	0.36392709612846375	0.5873836278915405	0.007566730957478285	0.17879056930541992	0.03735077381134033	0.1374584585428238	0.13925376534461975	0.14807520806789398	0.1104542538523674	0.21019336581230164	0.08146000653505325	-0.06773602217435837	-0.03594653680920601	0.04485148563981056	0.1810590922832489	0.12614649534225464	0.18326392769813538	0.13395506143569946	0.16311554610729218	0.14480607211589813	0.02714049629867077	0.04255325347185135	0.13352413475513458	0.05276868864893913	-0.04381167143583298	0.06204788386821747	0.011191104538738728	0.2068297564983368	0.11991012841463089	0.18219032883644104	-0.09440957009792328	0.1616050750017166	0.036915309727191925	0.06420014053583145	0.10570435225963593	0.0759010910987854	0.11436185240745544	0.02497493103146553	0.22711358964443207	-0.009989164769649506	0.1261386275291443	0.14116816222667694	0.026149917393922806	0.06887563318014145	0.12272889912128448	0.051376551389694214	0.01966526173055172	0.09201757609844208	0.15260419249534607	0.24709919095039368	0.10069184005260468	0.2125333994626999	0.2128741294145584	0.1802109181880951	0.10470813512802124	0.20266303420066833	0.21014177799224854	0.20524908602237701	0.2409633994102478	0.09749647974967957	-0.04198015481233597	0.06008756905794144	-0.05895458906888962	-0.007991593331098557	0.05978579819202423	-0.03899851441383362	0.02008691057562828	0.059052061289548874	-0.0008459486998617649	0.055200736969709396	0.018353763967752457	0.050179850310087204	0.028339101001620293	-0.03991595283150673	-0.06167379766702652	0.037494152784347534	-0.016642538830637932	-0.0005825871485285461	0.010677550919353962	0.10189791023731232	0.051587577909231186	0.02813101001083851	0.010099058039486408	0.06517014652490616	0.09723452478647232	0.1532178670167923	0.10583972185850143	0.14851661026477814	0.05410223826766014	0.14620210230350494	0.0808883011341095	0.08722532540559769	0.09178575128316879	0.0775664672255516	0.0974874347448349	0.01244383119046688	0.11930367350578308	0.10249063372612	0.12516888976097107	0.034299395978450775	0.07323209196329117	0.12320894747972488	0.04835062474012375	0.03548232465982437	0.13396058976650238	0.04351294785737991	-0.04423432797193527	-0.07863610237836838	-0.058838292956352234	-0.05882937088608742	-0.05147811397910118	-0.042061928659677505	0.03338935598731041	-0.04415057972073555	-0.005391117185354233	-0.03218259662389755	0.037537019699811935	0.018751056864857674	-0.019573155790567398	-0.010002912022173405	0.004336255136877298	-0.002744880737736821	0.009540259838104248	-0.03272783011198044	-0.028446139767766	-0.0285224299877882	-0.07415857911109924	0.20668907463550568	0.18346285820007324	0.06237533316016197	0.0143874017521739	0.010654531419277191	0.036993607878685	0.05474229156970978	-0.06209047511219978	0.04046132415533066	0.013050990179181099	0.012755561619997025	0.09370578080415726	0.0415203720331192	0.001999399159103632	-0.02344605140388012	0.07351358979940414	-0.053510960191488266	0.0749613419175148	-0.04796640947461128	0.0011889170855283737	0.027569547295570374	0.09835700690746307	-0.01085589174181223	-0.02224419265985489	0.008064385503530502	0.1313968300819397	0.06727299839258194	-0.01847349852323532	0.09228450059890747	0.022379716858267784	0.04917094111442566	0.09648235887289047	0.07375286519527435	0.08841144293546677	0.011350504122674465	-0.0310300774872303	-0.06060700863599777	0.024236541241407394	0.036882687360048294	0.0957520455121994	0.0678853765130043	-0.010335061699151993	0.01145599503070116	0.09720542281866074	-0.0031223490368574858	0.062264688313007355	-0.037017807364463806	0.10190696269273758	0.11557649821043015	0.007478766143321991	0.00548678170889616	-0.00814229715615511	0.06857413798570633	-0.014368955045938492	-0.02127647027373314	0.014539418742060661	-0.026260370388627052	0.01009643916040659	0.049837157130241394	-0.032058779150247574	-0.031029757112264633	0.005907485727220774	-0.03286631032824516	0.013155066408216953	-0.007639146875590086	-0.11704481393098831	-0.017896100878715515	-0.009244159795343876	-0.1240508183836937	-0.11583417654037476	0.02487899921834469	-0.07668016105890274	-0.037353698164224625	-0.00075707578798756	0.06942503899335861	0.05712324380874634	0.0012565270299091935	0.05862610414624214	-0.01677527092397213	0.02345207892358303	0.023361656814813614	0.04800209403038025	0.06603840738534927	0.07653430849313736	-0.00901012122631073	0.030140332877635956	0.09727184474468231	0.10687810182571411	-0.08501525223255157	-0.023634327575564384	0.12412644177675247	0.06511744856834412	0.11566296219825745	0.13245806097984314	
Oui/vie/saine	0.26005324721336365	0.21210578083992004	1.0	0.30297353863716125	0.3609413802623749	0.28486761450767517	0.3018985986709595	0.09140095859766006	0.1606077253818512	0.27082163095474243	0.26945430040359497	0.14668340981006622	-0.26842090487480164	0.02390759065747261	0.23301002383232117	0.1457316130399704	0.1855785995721817	0.10897322744131088	0.026205826550722122	0.02442820370197296	0.12689150869846344	-0.1712879091501236	-0.23626893758773804	0.12598538398742676	0.08664713054895401	0.09016542136669159	0.04734217748045921	0.04911670833826065	0.06710615009069443	0.0557047501206398	-0.218924418091774	-0.23078975081443787	0.06358411908149719	-0.19695830345153809	0.06944595277309418	0.01612401194870472	0.09067736566066742	0.14606179296970367	0.1252930909395218	0.04805021360516548	0.10779548436403275	0.0882825180888176	0.2634907364845276	0.09655874967575073	0.14585763216018677	0.05527200549840927	0.07936075329780579	0.12293792515993118	0.1560991257429123	0.053375013172626495	0.0823768824338913	0.07071533799171448	0.1355382353067398	0.1656191051006317	0.17458398640155792	0.14106574654579163	0.06711620837450027	-0.004941093269735575	0.08130494505167007	0.12148116528987885	0.06579922884702682	0.18855737149715424	0.05250735208392143	0.056458041071891785	0.05552196875214577	0.015279448591172695	0.02087615430355072	0.054555803537368774	0.023531952872872353	0.022092636674642563	0.07547007501125336	-0.0013260883279144764	0.14577966928482056	-0.052511826157569885	-0.0006821838323958218	0.087302565574646	0.007819299586117268	0.05253295600414276	0.04569343104958534	0.027108171954751015	0.00377873657271266	-0.04167863726615906	-0.07343172281980515	0.04980570077896118	0.060878124088048935	-0.01821882836520672	-0.12645965814590454	-0.06545526534318924	-0.10008733719587326	-0.041610509157180786	0.008105822838842869	0.029600324109196663	0.006832963787019253	0.05020343139767647	-0.013607727363705635	-0.005287235137075186	-0.029469745233654976	0.008041376248002052	-0.07060214877128601	0.07686609029769897	0.04810602590441704	-0.01220596581697464	-0.08915144205093384	-0.011066262610256672	0.10868839919567108	0.016934571787714958	0.010795227251946926	0.10214579850435257	-0.03808436915278435	-0.011731886304914951	-0.03561565279960632	-0.012675614096224308	-0.0246272049844265	0.0351528599858284	-0.09741789847612381	0.00863375049084425	0.00593813369050622	-0.07682791352272034	0.034376345574855804	-0.06275145709514618	-0.10256283730268478	-0.016736363992094994	-0.022568225860595703	0.003980742301791906	-0.038381390273571014	-0.02665153704583645	0.03526797890663147	0.050107769668102264	-0.0518101342022419	-0.033919557929039	0.01815415360033512	0.10724072903394699	-0.03586208075284958	0.005597181152552366	0.0029019219800829887	-0.009318074211478233	-0.11479119956493378	0.0650729089975357	0.11059800535440445	-0.0037018086295574903	-0.07060307264328003	0.06314969807863235	-0.009472050704061985	0.019655177369713783	0.022152651101350784	-0.017201051115989685	-0.07741433382034302	0.04419323429465294	0.036575280129909515	0.11613795906305313	0.08479338884353638	0.13590365648269653	0.028939487412571907	0.008844939060509205	0.08138279616832733	0.032105717808008194	0.11853311955928802	0.10577856004238129	0.016751853749155998	-0.009359789080917835	-0.029490424320101738	0.1009022668004036	0.04984287545084953	0.010808644816279411	-0.012936791405081749	0.024968907237052917	-0.003767387242987752	0.055234912782907486	0.14438551664352417	0.010906919836997986	0.10887429118156433	0.1527872383594513	0.0726165920495987	0.10682697594165802	0.07097646594047546	0.01641594059765339	0.08787880837917328	0.06359545141458511	0.046103235334157944	0.01377599686384201	-0.02891361340880394	0.028678040951490402	-0.03894149884581566	-0.0768604427576065	0.11236456036567688	0.0888669565320015	0.10809210687875748	0.034396693110466	0.0857972800731659	0.009764662943780422	0.06753826886415482	0.08154062926769257	0.16626840829849243	0.04607906565070152	0.020468518137931824	0.09802519530057907	0.15223875641822815	0.09635277837514877	0.013560007326304913	0.0897998958826065	-0.002226957120001316	0.032981425523757935	0.001295974594540894	0.011688747443258762	0.023995669558644295	0.17236223816871643	0.0280807763338089	0.1027117446064949	0.025272086262702942	0.02908565104007721	0.06848060339689255	0.04837896302342415	0.10040929913520813	0.03398381918668747	0.03279980272054672	0.05485592782497406	0.04850945621728897	0.08173807710409164	0.15712101757526398	-0.07729847729206085	0.017273295670747757	-0.034177277237176895	-0.09087418019771576	-0.16259066760540009	-0.0963289737701416	-0.040962863713502884	-0.15437088906764984	-0.10398343205451965	-0.12079012393951416	-0.018468940630555153	-0.05440978333353996	
Oui/personne/saine	0.7208479642868042	0.49615323543548584	0.30297353863716125	1.0	0.4390107989311218	0.8497276902198792	0.5772584676742554	0.4492146670818329	0.32540929317474365	0.7033050656318665	0.655977725982666	0.5434415936470032	0.143457293510437	0.1395472288131714	0.05627846717834473	0.2868409752845764	0.17107228934764862	0.13024182617664337	0.1141849160194397	0.13860921561717987	0.20105695724487305	0.04975026100873947	0.10136416554450989	0.17220503091812134	0.32726994156837463	0.2787936329841614	0.1432764232158661	0.08322778344154358	0.13965654373168945	0.10012799501419067	0.11955972015857697	0.11861145496368408	0.13085907697677612	0.14701038599014282	-0.07073525339365005	0.01791871339082718	-0.0009550043614581227	0.19403696060180664	0.06432817876338959	0.21687549352645874	-0.026135781779885292	0.14495360851287842	0.09429264813661575	0.01577092707157135	0.1648169457912445	0.13439978659152985	0.23687714338302612	0.1398780196905136	0.05428427830338478	-0.07766779512166977	0.1440337598323822	0.14546658098697662	0.0885559618473053	0.011456086300313473	0.015646954998373985	0.06155315786600113	0.05960335582494736	0.11912673711776733	0.1761782467365265	0.26482081413269043	0.27556344866752625	0.14762356877326965	0.25591251254081726	0.3260898292064667	0.2805746793746948	0.3511403203010559	0.31796514987945557	0.29868248105049133	0.34095582365989685	0.18432198464870453	0.10196705162525177	0.08504346013069153	-0.0007488549454137683	0.0591815821826458	0.11077865958213806	0.003192332573235035	0.06142706051468849	0.06476735323667526	0.029095657169818878	0.008585654199123383	0.1782863438129425	0.13929592072963715	0.2658372223377228	0.04155081510543823	0.03802139312028885	0.09197420626878738	0.031533192843198776	0.11463703215122223	0.05537538230419159	0.11125858873128891	0.06482039391994476	0.025203146040439606	0.09120000898838043	0.17680825293064117	0.3001013994216919	0.34465745091438293	0.16766196489334106	0.19508439302444458	0.1692999303340912	0.12047550827264786	0.21696384251117706	0.16170108318328857	0.1822744756937027	0.1780221313238144	0.18722626566886902	0.10694707185029984	0.2215072065591812	0.10085450857877731	0.21623803675174713	0.14512377977371216	0.19118113815784454	0.32615044713020325	0.07575111836194992	0.1881943792104721	0.20988290011882782	0.01736297272145748	0.06855292618274689	0.05675194039940834	-0.014429346658289433	0.006277020554989576	0.08610221743583679	0.07145289331674576	0.09618132561445236	0.008075550198554993	-0.012067681178450584	0.03706492483615875	0.058998823165893555	0.027957044541835785	0.03858724609017372	0.05013716220855713	0.1192120611667633	-0.08859409391880035	0.09311029314994812	-0.03181667998433113	0.07403786480426788	0.06794136762619019	0.07221856713294983	0.07157712429761887	0.10900253802537918	0.013859652914106846	0.11055152863264084	0.04777609929442406	-0.02677660994231701	0.053689777851104736	0.06520358473062515	0.06575092673301697	0.12346924096345901	0.08706942200660706	0.058993324637413025	0.08317286521196365	0.06250155717134476	0.0596531517803669	0.14387723803520203	0.07814109325408936	-0.04190167784690857	0.05265774950385094	0.09616225212812424	0.03939592093229294	0.13719969987869263	0.0031718523241579533	0.04841930791735649	0.038735922425985336	0.02527128905057907	0.015972314402461052	0.05637022480368614	0.0826350599527359	0.0554366298019886	0.0934937447309494	0.13639144599437714	0.11132632195949554	0.13301163911819458	-0.00770058948546648	0.05332325026392937	0.024116549640893936	0.018535638228058815	0.0022718668915331364	0.14368805289268494	0.10455977916717529	0.137687548995018	0.039359200745821	0.006108342669904232	0.046024393290281296	0.04812948778271675	0.07358025759458542	0.03782803565263748	0.06911741942167282	0.052630163729190826	0.10428318381309509	0.15174299478530884	0.15281598269939423	0.10752569884061813	0.11038563400506973	0.03795322775840759	0.00902238953858614	0.11386951804161072	0.09257785975933075	-0.11910104751586914	-0.06694290041923523	-0.09717113524675369	0.04786395654082298	-0.1402982771396637	-0.05121948942542076	-0.08122380077838898	-0.030596792697906494	0.02325507253408432	-0.27389854192733765	-0.15827220678329468	-0.1254299283027649	-0.07138292491436005	0.08855164051055908	0.11722765862941742	0.0722973570227623	0.09925025701522827	0.06583259254693985	0.05170050635933876	0.09497898072004318	0.08986341953277588	0.05816366523504257	0.00546790799126029	0.11426374316215515	0.11267611384391785	0.13095393776893616	0.02878398261964321	0.18044601380825043	0.14314593374729156	0.015034844167530537	0.03291894495487213	0.09345701336860657	0.1357032209634781	0.003161202184855938	0.09411852806806564	
Oui/peau/saine	0.4072902500629425	0.29136210680007935	0.3609413802623749	0.4390107989311218	1.0	0.41621774435043335	0.5451685786247253	0.3622930645942688	0.3963008224964142	0.4930049479007721	0.5152544379234314	0.354561984539032	-0.0598100982606411	-0.004564435221254826	0.5967566967010498	0.14219506084918976	0.2122182995080948	0.12270639836788177	-0.03899841010570526	-0.0028469208627939224	0.1984003186225891	0.11130012571811676	0.023509735241532326	0.11227782815694809	0.09897606074810028	0.1143447756767273	0.009342177771031857	0.04686553776264191	0.045943956822156906	0.033702120184898376	0.061169154942035675	0.02466231770813465	-0.062399495393037796	0.07192526012659073	-0.023814521729946136	0.29475435614585876	0.09910404682159424	0.21691139042377472	0.181379035115242	0.08091013133525848	0.23943081498146057	0.24284808337688446	0.07879558205604553	0.1368754357099533	0.12741917371749878	-0.021879088133573532	0.05150807276368141	-0.02940339781343937	0.11183275282382965	0.20104776322841644	0.2582515478134155	0.16083970665931702	0.13093942403793335	0.21145015954971313	0.14565105736255646	0.13176830112934113	0.06543827056884766	0.12893489003181458	0.2125549018383026	0.13334140181541443	0.09220350533723831	0.13971103727817535	0.1866750717163086	0.17456035315990448	0.10354679822921753	0.13008920848369598	0.13842254877090454	0.1360180824995041	0.16142185032367706	0.11934191733598709	0.08250067383050919	0.09892413020133972	0.11815007776021957	0.07352862507104874	0.12189850956201553	0.05969162657856941	0.0939927026629448	0.10359888523817062	0.2291872501373291	0.06860128790140152	0.09029439091682434	0.04727645590901375	0.0990956649184227	0.06470312923192978	0.10197417438030243	0.024033429101109505	0.009199826046824455	0.045047562569379807	0.08973177522420883	0.150019109249115	0.1732858568429947	0.111374132335186	0.09397366642951965	0.01272871159017086	0.1315578669309616	0.14882022142410278	0.09012311697006226	0.13380324840545654	0.03492080792784691	0.22257502377033234	0.09144915640354156	0.26753705739974976	0.13720735907554626	0.07286601513624191	0.032171208411455154	0.041210923343896866	0.09882351011037827	0.30249565839767456	0.13162806630134583	0.08392637968063354	0.09144136309623718	0.10277484357357025	0.23065727949142456	0.040912140160799026	0.11194726824760437	0.046359751373529434	0.013864818960428238	0.03030860610306263	0.04228135570883751	-0.008666775189340115	-0.09159480780363083	0.00615128455683589	-0.013663976453244686	0.04837150126695633	-0.030714312568306923	-0.06422821432352066	-0.11836886405944824	-0.012184636667370796	-0.06620004028081894	-0.033395908772945404	0.01132043357938528	0.04436970502138138	0.14605271816253662	-0.02546667866408825	0.038417357951402664	0.004886502865701914	-0.028937894850969315	0.13258284330368042	0.1296810805797577	0.14230485260486603	0.009955580346286297	0.12518590688705444	0.06648831814527512	0.011404633522033691	0.02774929441511631	0.019778044894337654	0.11037228256464005	0.059486184269189835	0.11335252970457077	0.08687952905893326	0.0997830182313919	0.03911842033267021	0.23083233833312988	0.2355620563030243	0.11681835353374481	0.07983946055173874	0.19639800488948822	0.051533013582229614	0.1865895539522171	0.09173812717199326	0.048499055206775665	0.16806766390800476	0.009292429313063622	0.02144336700439453	-0.041795749217271805	0.15570759773254395	0.04522637277841568	0.16839337348937988	0.1740507036447525	0.04802463948726654	0.17562951147556305	0.13991127908229828	0.16568338871002197	0.05579043924808502	0.10514402389526367	-0.006302835885435343	0.10341152548789978	0.1605646014213562	0.05333009362220764	0.10215958207845688	-0.0331074558198452	0.1389782577753067	0.13340525329113007	-0.05872182548046112	0.12314555048942566	0.035256024450063705	0.1723216325044632	0.1294214129447937	0.05866903439164162	0.02735833078622818	0.0092025026679039	0.056869618594646454	0.14395229518413544	0.021829165518283844	0.05792229250073433	0.026810429990291595	-0.09030366688966751	-0.0957397073507309	-0.035304393619298935	-0.020193930715322495	0.05283774062991142	0.14034536480903625	-0.058224502950906754	-0.11552747339010239	0.08875390142202377	0.6140255928039551	0.0939026027917862	0.1052616760134697	-0.06481406837701797	0.011965750716626644	0.07032584398984909	0.11175572127103806	0.20343847572803497	0.0025751073844730854	0.10620242357254028	0.02239077351987362	0.07522068917751312	0.27716362476348877	0.21053311228752136	0.03992931544780731	0.06792127341032028	0.18894197046756744	0.1728290170431137	0.13579225540161133	0.1457623690366745	-0.06100159510970116	0.09808971732854843	0.18142826855182648	0.076169453561306	0.11073283851146698	0.2761280834674835	
