	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Oui/balles/plomb	Oui/lamelles/plomb	Oui/balle/plomb	Oui/noyaux/plomb	Oui/cartouches/plomb	Oui/billes/plomb	Oui/boulet/plomb	Oui/bille/plomb	Oui/plaque/plomb	Oui/coupole/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Oui/urne/plomb	Oui/tablette/plomb	Oui/tuyau/plomb	Oui/cercueil/plomb	Oui/cage/plomb	Oui/gants/plomb	Oui/masse/plomb	Oui/lingot/plomb	Oui/morceau/plomb	Oui/armatures/plomb	Non/vent/grand	Non/vent/grand	Non/vent/grand	Non/vent/grand	Non/vents/grands	Non/vent/grand	Non/vent/grand	Non/vent/grand	Non/vent/grand	Non/vent/grand	Oui/cheval/grand	Oui/appartement/grand	Oui/lit/grand	Oui/seau/grand	Oui/tableau/grand	Oui/table/grande	Oui/parking/grand	Oui/librairie/grande	Oui/bureau/grand	Oui/miroir/grand	Non/ami/grand	Non/amie/grande	Non/amis/grands	Non/ami/grand	Non/amie/grande	Non/ami/grand	Non/amis/grands	Non/ami/grand	Non/ami/grand	Non/amie/grande	Oui/manteaux/grands	Oui/surface/grande	Oui/mur/grand	Oui/maison/grande	Oui/femme/grande	Oui/parc/grand	Oui/poignard/grand	Oui/chêne/grand	Oui/tentes/grandes	Oui/sacs/grands	Non/dégoût/profond	Non/dégoût/profond	Non/dégoût/profond	Non/dégoût/profond	Non/dégoût/profond	Non/dégoût/profond	Non/dégoût/profond	Non/dégoût/profond	Non/dégoût/profond	Non/dégoût/profond	Oui/fossé/profond	Oui/galeries/profondes	Oui/gorges/profondes	Oui/puits/profond	Oui/fosse/profonde	Oui/grotte/profonde	Oui/faille/profonde	Oui/caverne/profonde	Oui/forêt/profonde	Oui/cavité/profonde	Non/sommeil/profond	Non/sommeil/profond	Non/sommeil/profond	Non/sommeil/profond	Non/sommeil/profond	Non/sommeil/profond	Non/sommeil/profond	Non/sommeil/profond	Non/sommeil/profond	Non/sommeil/profond	Oui/lac/profond	Oui/tranchées/profondes	Oui/canyons/profonds	Oui/crique/profonde	Oui/sous-sol/profond	Oui/trous/profonds	Oui/remous/profond	Oui/sillon/profond	Oui/douve/profonde	Oui/puisard/profond	Non/chagrin/gros	Non/chagrin/gros	Non/chagrin/gros	Non/chagrin/gros	Non/chagrins/gros	Non/chagrin/gros	Non/chagrin/gros	Non/chagrin/gros	Non/chagrin/gros	Non/chagrins/gros	Oui/lunettes/grosses	Oui/boutons/gros	Oui/chevalière/grosse	Oui/piquets/gros	Oui/objet/gros	Oui/vaisseau/gros	Oui/poche/grosse	Oui/bacs/gros	Oui/flocons/gros	Oui/cloches/grosses	Non/mémoire/éléphant	Non/mémoire/éléphant	Non/mémoire/éléphant	Non/mémoire/éléphant	Non/mémoire/éléphant	Non/mémoire/éléphant	Non/mémoire/éléphant	Non/mémoires/éléphant	Non/mémoire/éléphant	Non/mémoire/éléphant	Oui/troupeau/éléphants	Oui/groupe/éléphants	Oui/bouse/éléphant	Oui/pattes/éléphants	Oui/défenses/éléphant	Oui/trompe/éléphant	Oui/crânes/éléphant	Oui/peau/éléphant	Oui/dents/éléphant	Oui/tête/éléphant	Non/bilan/lourd	Non/bilan/lourd	Non/bilan/lourd	Non/bilan/lourd	Non/bilan/lourd	Non/bilan/lourd	Non/bilan/lourd	Non/bilan/lourd	Non/bilan/lourd	Non/bilan/lourd	Oui/équipement/lourd	Oui/plateau/lourd	Oui/cartable/lourd	Oui/manteau/lourd	Oui/ouvrage/lourd	Oui/bouclier/lourd	Oui/portail/lourd	Oui/revolver/lourd	Oui/crâne/lourd	Oui/sac/lourd	Non/lettre/longue	Non/lettre/longue	Non/lettre/longue	Non/lettre/longue	Non/lettres/longues	Non/lettres/longues	Non/lettres/longues	Non/lettres/longues	Non/lettre/longue	Non/lettre/longue	Oui/doigts/longs	Oui/mèches/longues	Oui/chaussette/longue	Oui/bras/long	Oui/tables/longues	Oui/guibolles/longues	Oui/moustaches/longues	Oui/siège/long	Oui/mur/long	Oui/queue/longue
Non/soleil/plomb	1.0	0.8951682448387146	0.9190965890884399	0.8761166334152222	0.8819432258605957	0.9204068779945374	0.8874815702438354	0.8239001631736755	0.624505341053009	0.8978153467178345	0.6179314255714417	0.46053776144981384	0.7106677293777466	0.6152634024620056	0.665634274482727	0.6878179311752319	0.6530791521072388	0.7254236340522766	0.6995400190353394	0.6787126064300537	0.79266357421875	0.8072564601898193	0.7297254800796509	0.7932041883468628	0.839669406414032	0.7229751348495483	0.7483418583869934	0.7973005771636963	0.734022319316864	0.7771024107933044	0.6885981559753418	0.6852264404296875	0.7057415843009949	0.6174530386924744	0.6454090476036072	0.6999213099479675	0.6929174661636353	0.70143723487854	0.6809301376342773	0.49428555369377136	0.3139534592628479	0.3347083628177643	0.2661225497722626	0.2723415195941925	0.0024253169540315866	0.25529757142066956	0.2663663923740387	0.26013556122779846	0.28464004397392273	0.31582194566726685	0.32907140254974365	0.288445383310318	0.294410765171051	0.31312432885169983	0.3023906350135803	0.3043822944164276	0.3736749291419983	0.2972467839717865	0.3251272439956665	0.29232126474380493	0.27845337986946106	0.22144189476966858	0.0047977641224861145	0.2854163348674774	0.30220669507980347	0.23175480961799622	0.07451175898313522	0.23783794045448303	0.2567928731441498	0.24505072832107544	0.07655298709869385	0.24320204555988312	0.3153207004070282	0.21977604925632477	0.2152864933013916	0.31030330061912537	0.3469260334968567	0.2920350730419159	0.021703777834773064	0.08719583600759506	0.3764755129814148	0.4076458811759949	0.3607088029384613	0.3872816562652588	0.2637968957424164	0.33616411685943604	0.3014388382434845	0.3092275857925415	0.36152416467666626	0.23443034291267395	0.3657570481300354	0.19598472118377686	-0.05015282705426216	0.36616605520248413	0.23504678905010223	0.30815911293029785	0.3428897261619568	0.25485047698020935	0.29692503809928894	0.30218207836151123	0.391255646944046	0.46009770035743713	0.3889142870903015	0.3843774199485779	0.3987250030040741	0.4068290889263153	0.4115699827671051	0.49160847067832947	0.43999168276786804	0.4205222427845001	0.28719693422317505	0.06512512266635895	-0.015026839450001717	0.26483675837516785	0.36856505274772644	0.07841118425130844	0.33422937989234924	0.3618439733982086	0.2772284150123596	0.3391456604003906	0.3528522551059723	0.2744765281677246	0.32588455080986023	0.3014628291130066	0.07549438625574112	0.27738019824028015	0.34143802523612976	0.325714111328125	0.3582092225551605	0.11769571155309677	0.06577419489622116	0.164444699883461	0.23324987292289734	0.0945921316742897	0.3221762776374817	0.34570762515068054	0.2648790776729584	0.06705208122730255	0.1299811154603958	0.038368720561265945	0.12818683683872223	0.1505194455385208	0.15744838118553162	0.20385070145130157	0.28089508414268494	0.23037679493427277	0.2405964583158493	0.11331400275230408	0.1693778783082962	0.1092456802725792	-0.1355847418308258	-0.18287213146686554	0.1437414288520813	-0.12298338115215302	0.028360921889543533	0.21618813276290894	0.1986425668001175	0.21942225098609924	0.08672076463699341	0.20696066319942474	0.32635048031806946	0.36483320593833923	0.4254606068134308	0.3929494321346283	0.3640885055065155	0.43666309118270874	0.37852752208709717	0.373659610748291	0.4209156334400177	0.3871259093284607	0.34662777185440063	0.3592008948326111	0.29320666193962097	0.35175877809524536	0.3327121436595917	0.41658928990364075	0.3121136426925659	0.37298935651779175	0.3666246235370636	0.33487969636917114	0.2783180773258209	0.29617008566856384	0.33038780093193054	0.32983118295669556	0.125713512301445	0.16417844593524933	0.1435333490371704	0.07771085947751999	0.3578469157218933	0.34687140583992004	0.04449747875332832	0.16760389506816864	0.29772770404815674	0.24933944642543793	-0.012844568118453026	0.0008945359732024372	0.06882946193218231	0.36084890365600586	0.30034175515174866	0.22980761528015137	
Non/soleil/plomb	0.8951682448387146	1.0	0.9086250066757202	0.8841890692710876	0.8868165612220764	0.8719300627708435	0.8759899735450745	0.8452175259590149	0.6733908653259277	0.8683567643165588	0.5952141284942627	0.46873584389686584	0.6844099164009094	0.6421921849250793	0.669196367263794	0.6640549898147583	0.6131501197814941	0.7214904427528381	0.6736747026443481	0.6737348437309265	0.790928840637207	0.7896983623504639	0.7643090486526489	0.8024390339851379	0.8048133850097656	0.7477746605873108	0.7608893513679504	0.8039937019348145	0.7373673319816589	0.8026009202003479	0.7131023406982422	0.669876217842102	0.6946151256561279	0.6198729276657104	0.6273469924926758	0.6695600748062134	0.7059326171875	0.6612932085990906	0.6376025080680847	0.5132248997688293	0.2685750424861908	0.2988435626029968	0.21523328125476837	0.22901631891727448	0.01127755455672741	0.2106758952140808	0.24000924825668335	0.20840242505073547	0.2328873723745346	0.25380444526672363	0.26762837171554565	0.2743165194988251	0.2515909969806671	0.26156845688819885	0.2664702832698822	0.27543315291404724	0.361165314912796	0.2763982117176056	0.29616424441337585	0.2331969141960144	0.26657140254974365	0.20763783156871796	0.058387402445077896	0.2395467460155487	0.30665725469589233	0.21251675486564636	0.07326249033212662	0.20197871327400208	0.22794027626514435	0.21042054891586304	0.06964760273694992	0.210464209318161	0.2710130512714386	0.2284674048423767	0.21479681134223938	0.30773046612739563	0.30674517154693604	0.25836870074272156	0.05211137980222702	0.11714059859514236	0.31256136298179626	0.39786410331726074	0.3338296115398407	0.3664727509021759	0.21650274097919464	0.27795901894569397	0.2477167844772339	0.2888650894165039	0.36876633763313293	0.1863238364458084	0.3127198815345764	0.2130139321088791	-0.02824927307665348	0.33583864569664	0.24373067915439606	0.3026633858680725	0.29604095220565796	0.2491045445203781	0.24789683520793915	0.31906649470329285	0.37923464179039	0.4144365191459656	0.3736498951911926	0.39018282294273376	0.37377360463142395	0.3811091482639313	0.4013536870479584	0.4634726643562317	0.41343918442726135	0.4183211624622345	0.26327839493751526	0.0830700471997261	0.0223641749471426	0.28722673654556274	0.356488436460495	0.08845481276512146	0.3632124364376068	0.3512585759162903	0.2827717065811157	0.3212554454803467	0.26573503017425537	0.2447759509086609	0.2699446976184845	0.2235555201768875	0.0728917121887207	0.2334422767162323	0.2506963014602661	0.22890520095825195	0.26641178131103516	0.06404673308134079	0.04369942098855972	0.0955028384923935	0.1848660558462143	0.07486675679683685	0.26190274953842163	0.28807762265205383	0.20808663964271545	0.05182104930281639	0.06821969151496887	0.014064745977520943	0.1463318020105362	0.17446917295455933	0.1792163848876953	0.2696082592010498	0.32108649611473083	0.26371708512306213	0.301582396030426	0.15631255507469177	0.17473037540912628	0.15301397442817688	-0.08665277808904648	-0.15106892585754395	0.15191024541854858	-0.07324564456939697	0.052034877240657806	0.18552343547344208	0.23162198066711426	0.1963132917881012	0.08614864945411682	0.21791791915893555	0.2798221707344055	0.32401731610298157	0.42185914516448975	0.38052478432655334	0.333503395318985	0.4021992087364197	0.36533501744270325	0.3265170454978943	0.432094007730484	0.3760334849357605	0.3093423843383789	0.34571757912635803	0.3089105188846588	0.34264200925827026	0.2978680431842804	0.40630435943603516	0.2714734375476837	0.33138418197631836	0.3227540850639343	0.30822819471359253	0.20271342992782593	0.26739072799682617	0.25762343406677246	0.24123698472976685	0.0557783804833889	0.11302421987056732	0.09034988284111023	0.03811081126332283	0.27935677766799927	0.2826526165008545	0.02092224359512329	0.1040208712220192	0.2436276227235794	0.19431133568286896	-0.007130440790206194	-0.02288644388318062	0.01876136101782322	0.3168787658214569	0.22329583764076233	0.14731454849243164	
Non/soleil/plomb	0.9190965890884399	0.9086250066757202	1.0	0.8988037109375	0.8863524198532104	0.8851801156997681	0.904960036277771	0.838741660118103	0.7234064340591431	0.8874656558036804	0.6537595987319946	0.5199945569038391	0.719392716884613	0.691344141960144	0.7308174967765808	0.7076280117034912	0.6534882187843323	0.7354036569595337	0.725630521774292	0.7032576203346252	0.8287280797958374	0.8562586903572083	0.8174017071723938	0.832557201385498	0.8666439056396484	0.7898407578468323	0.8072712421417236	0.8533233404159546	0.7935245037078857	0.8384535908699036	0.7419515252113342	0.7117830514907837	0.7341679930686951	0.6546135544776917	0.6727603673934937	0.7207872271537781	0.7242861390113831	0.7108114361763	0.6848403215408325	0.5481082201004028	0.28927066922187805	0.292060911655426	0.22867131233215332	0.24451860785484314	0.04399082437157631	0.21663840115070343	0.24539147317409515	0.22741656005382538	0.25767138600349426	0.28265494108200073	0.28259143233299255	0.26385965943336487	0.2551349401473999	0.27277272939682007	0.2794438302516937	0.27082303166389465	0.36029690504074097	0.2760079503059387	0.29497677087783813	0.24854186177253723	0.26773974299430847	0.21061868965625763	0.08231911063194275	0.25541263818740845	0.3113945424556732	0.1991024613380432	0.08917742967605591	0.21665674448013306	0.23202435672283173	0.22970284521579742	0.10531274974346161	0.23430493474006653	0.29300445318222046	0.24241311848163605	0.21395789086818695	0.2845018804073334	0.30896228551864624	0.2579430937767029	0.06731252372264862	0.12738396227359772	0.29428401589393616	0.3583435118198395	0.32951465249061584	0.3442493677139282	0.18913212418556213	0.2629619240760803	0.24656492471694946	0.2508690059185028	0.3238457441329956	0.1653180718421936	0.29404526948928833	0.22381605207920074	-0.02850235439836979	0.31614139676094055	0.2113502323627472	0.2750653028488159	0.279465913772583	0.22221589088439941	0.25520795583724976	0.28542226552963257	0.33562734723091125	0.3830181062221527	0.3454192280769348	0.3407832980155945	0.34586289525032043	0.3349919319152832	0.36759820580482483	0.4221218228340149	0.37710320949554443	0.37627077102661133	0.23104292154312134	0.1079101413488388	0.04097215086221695	0.2538836598396301	0.3281605541706085	0.09863092005252838	0.3376094102859497	0.31522437930107117	0.2401697337627411	0.3043980300426483	0.2971467077732086	0.22012999653816223	0.26065248250961304	0.22892555594444275	0.08361987769603729	0.24359595775604248	0.24825230240821838	0.25389564037323	0.2751603424549103	0.11130411177873611	0.056841060519218445	0.1230117678642273	0.1834990382194519	0.10457292199134827	0.25673753023147583	0.2681138813495636	0.2172270119190216	0.06999482214450836	0.10495965927839279	0.04187896475195885	0.16017518937587738	0.18300370872020721	0.20579299330711365	0.24802424013614655	0.2950412333011627	0.23020055890083313	0.27774205803871155	0.17032338678836823	0.1838618367910385	0.08747141063213348	-0.07059493660926819	-0.10018905252218246	0.15817013382911682	-0.09375614672899246	0.05723677948117256	0.21110539138317108	0.2155931442975998	0.21737521886825562	0.09864560514688492	0.21776573359966278	0.28083911538124084	0.30773845314979553	0.39690786600112915	0.3440355360507965	0.3067954480648041	0.3817264437675476	0.33809956908226013	0.3128127455711365	0.3846254050731659	0.34026435017585754	0.29668840765953064	0.31320422887802124	0.291927695274353	0.30204975605010986	0.27967604994773865	0.3865267336368561	0.27768629789352417	0.315120667219162	0.29825058579444885	0.2844606935977936	0.2349804937839508	0.2679143249988556	0.2865614891052246	0.27262312173843384	0.11896951496601105	0.16039995849132538	0.1450354903936386	0.0756564661860466	0.3059998154640198	0.3069244623184204	0.05742902308702469	0.14617350697517395	0.259098082780838	0.20814913511276245	0.02488812245428562	0.01791406236588955	0.05454324185848236	0.30741962790489197	0.24377651512622833	0.19452041387557983	
Non/soleil/plomb	0.8761166334152222	0.8841890692710876	0.8988037109375	1.0	0.9325247406959534	0.8724322319030762	0.897245466709137	0.9179525971412659	0.7028185129165649	0.8996404409408569	0.6302401423454285	0.4218347668647766	0.6875318288803101	0.6498329043388367	0.7405642867088318	0.7100019454956055	0.5933655500411987	0.7244766354560852	0.6854842901229858	0.6754360795021057	0.833992063999176	0.7884282469749451	0.7671063542366028	0.7990637421607971	0.8245533108711243	0.7145270705223083	0.7318882942199707	0.7754136919975281	0.7577372193336487	0.788068950176239	0.7683713436126709	0.657451868057251	0.7412095069885254	0.6178871989250183	0.6209166049957275	0.6653662919998169	0.6979457139968872	0.7228093147277832	0.6706203818321228	0.5548685193061829	0.31032711267471313	0.29022106528282166	0.24309061467647552	0.2736800014972687	-0.0001886589452624321	0.2519410252571106	0.25333109498023987	0.2504706084728241	0.2731107175350189	0.30458614230155945	0.2960464060306549	0.28841668367385864	0.2730817198753357	0.26945239305496216	0.3012862801551819	0.2787388265132904	0.327068954706192	0.29566705226898193	0.3049522042274475	0.2939037084579468	0.268818736076355	0.19834454357624054	0.034325093030929565	0.25031936168670654	0.31270357966423035	0.2258729636669159	0.0710044875741005	0.22851671278476715	0.226406991481781	0.23129691183567047	0.07751178741455078	0.22312112152576447	0.31261125206947327	0.18317407369613647	0.21185468137264252	0.266457200050354	0.3030007779598236	0.29803135991096497	0.04781539738178253	0.06644425541162491	0.3130233883857727	0.36687102913856506	0.3576048016548157	0.35756027698516846	0.27003294229507446	0.33170750737190247	0.2765652537345886	0.28672465682029724	0.350669801235199	0.2058706134557724	0.3210523724555969	0.14466862380504608	-0.020528824999928474	0.3593432903289795	0.25350385904312134	0.2921483814716339	0.3184513449668884	0.28826501965522766	0.28620973229408264	0.3233884572982788	0.393858402967453	0.408161461353302	0.41900527477264404	0.3982859253883362	0.3970482647418976	0.3833264708518982	0.41122928261756897	0.4398869574069977	0.40020206570625305	0.4344366490840912	0.31205183267593384	0.10122533142566681	-0.01721791923046112	0.28107982873916626	0.3581000566482544	0.06506387144327164	0.33902162313461304	0.34799161553382874	0.31233128905296326	0.32061707973480225	0.32004714012145996	0.28357285261154175	0.2832501530647278	0.30478644371032715	0.044388677924871445	0.2739333510398865	0.29863372445106506	0.32286539673805237	0.3048381209373474	0.09925235062837601	0.04989415034651756	0.11059825867414474	0.2066373974084854	0.06269971281290054	0.2779124081134796	0.27180901169776917	0.20410549640655518	0.020697899162769318	0.10197857022285461	0.01246113982051611	0.15943311154842377	0.21755178272724152	0.2122463583946228	0.23157358169555664	0.31906041502952576	0.2599503695964813	0.2596340477466583	0.18102598190307617	0.21423867344856262	0.1282811164855957	-0.10382578521966934	-0.1341826617717743	0.1809716522693634	-0.09396901726722717	0.06489922106266022	0.2307119220495224	0.24235914647579193	0.21482418477535248	0.10864628851413727	0.22139054536819458	0.32477813959121704	0.3600921630859375	0.42754092812538147	0.3929186761379242	0.3457472324371338	0.3940271735191345	0.42904239892959595	0.41083431243896484	0.3978165090084076	0.4114293158054352	0.3129742741584778	0.380683958530426	0.28416958451271057	0.3519502878189087	0.2817298173904419	0.4183770418167114	0.31305745244026184	0.36727166175842285	0.36030980944633484	0.3259325921535492	0.2787012457847595	0.2327863574028015	0.3310384452342987	0.30559736490249634	0.08562613278627396	0.08317330479621887	0.09243466705083847	0.048469141125679016	0.343301385641098	0.33124980330467224	0.01003434881567955	0.13704195618629456	0.28698399662971497	0.18587945401668549	-0.06161143630743027	-0.023871975019574165	-0.017256062477827072	0.31681546568870544	0.25363627076148987	0.19961337745189667	
Non/soleil/plomb	0.8819432258605957	0.8868165612220764	0.8863524198532104	0.9325247406959534	1.0	0.8689791560173035	0.8737496137619019	0.8753001689910889	0.7283756136894226	0.8747672438621521	0.5802951455116272	0.4364706873893738	0.6369224190711975	0.6238940954208374	0.6667677760124207	0.6497607827186584	0.5925552248954773	0.6616414785385132	0.6375220417976379	0.6360799074172974	0.8363266587257385	0.7829755544662476	0.7444676756858826	0.8124762773513794	0.8307405710220337	0.6982461810112	0.7458263039588928	0.7770044803619385	0.7441664338111877	0.8039222359657288	0.6844831109046936	0.6083853840827942	0.6586717963218689	0.6208512783050537	0.5920702219009399	0.615638017654419	0.633394181728363	0.6387137174606323	0.6287544369697571	0.5563015937805176	0.2575521469116211	0.2682817876338959	0.21613791584968567	0.23291483521461487	0.028257396072149277	0.22414998710155487	0.23327265679836273	0.21365156769752502	0.2350330501794815	0.2617667317390442	0.26537010073661804	0.2335992157459259	0.23595890402793884	0.22620970010757446	0.252145379781723	0.2374011129140854	0.28685784339904785	0.21838895976543427	0.2617765963077545	0.2405608892440796	0.21823740005493164	0.15878435969352722	0.04520010948181152	0.20634865760803223	0.22956933081150055	0.18932650983333588	0.07836923748254776	0.16437168419361115	0.17785753309726715	0.1737474799156189	0.08632028102874756	0.16035355627536774	0.2519843578338623	0.15505707263946533	0.16974978148937225	0.25984886288642883	0.26266250014305115	0.25227805972099304	0.0517294742166996	0.11265809834003448	0.28755983710289	0.34701085090637207	0.32227328419685364	0.3179752826690674	0.22329677641391754	0.28712382912635803	0.2237432599067688	0.26001259684562683	0.3198780417442322	0.18336273729801178	0.27327147126197815	0.17712926864624023	0.0035404858645051718	0.3018207550048828	0.1884690523147583	0.24116918444633484	0.26224562525749207	0.22337670624256134	0.22290609776973724	0.25637349486351013	0.3517199158668518	0.38425037264823914	0.35229209065437317	0.3524395823478699	0.37007665634155273	0.34779083728790283	0.36603081226348877	0.41273465752601624	0.3734793961048126	0.4093486964702606	0.24994094669818878	0.08791043609380722	0.01084973569959402	0.23239561915397644	0.31632092595100403	0.08359934389591217	0.28307074308395386	0.29585209488868713	0.2545301020145416	0.26153120398521423	0.28941595554351807	0.25628143548965454	0.28064972162246704	0.27648571133613586	0.10147359222173691	0.26024356484413147	0.26901787519454956	0.28844213485717773	0.2884621322154999	0.11204065382480621	0.07184793055057526	0.12379083782434464	0.20446865260601044	0.11253191530704498	0.24777156114578247	0.2617148160934448	0.2002379298210144	0.0730154886841774	0.1182553619146347	0.0485730804502964	0.12789201736450195	0.15387585759162903	0.1441977173089981	0.17856118083000183	0.24605563282966614	0.19354934990406036	0.2189522683620453	0.1208040863275528	0.15624769032001495	0.10241352021694183	-0.08440037071704865	-0.13269630074501038	0.12746644020080566	-0.08283267915248871	0.05169240012764931	0.16511714458465576	0.1933470219373703	0.17148175835609436	0.06124383583664894	0.16246415674686432	0.29581671953201294	0.31876125931739807	0.392360657453537	0.3630574643611908	0.32273873686790466	0.35524675250053406	0.39418384432792664	0.35064125061035156	0.38629743456840515	0.3841898441314697	0.3009086847305298	0.3393654525279999	0.2618495523929596	0.3301273584365845	0.259827196598053	0.39488622546195984	0.2863263189792633	0.3274572789669037	0.3297378420829773	0.31220346689224243	0.22110921144485474	0.22569632530212402	0.28117337822914124	0.2725066840648651	0.10714355111122131	0.13334043323993683	0.12765450775623322	0.06368236988782883	0.28218144178390503	0.28614896535873413	0.05540367588400841	0.17439304292201996	0.25333720445632935	0.18310561776161194	0.004423792008310556	0.025829559192061424	0.04957650601863861	0.2827669084072113	0.2522982358932495	0.18021219968795776	
Non/soleil/plomb	0.9204068779945374	0.8719300627708435	0.8851801156997681	0.8724322319030762	0.8689791560173035	1.0	0.8585060238838196	0.8739652633666992	0.6210684180259705	0.9165387749671936	0.5596413016319275	0.42627787590026855	0.6667262315750122	0.594958484172821	0.6604890823364258	0.6785657405853271	0.5999743342399597	0.7078529000282288	0.6501325964927673	0.6474499106407166	0.7569586634635925	0.7527365684509277	0.6908603310585022	0.7529961466789246	0.7778760194778442	0.6834645867347717	0.7100827097892761	0.7501010298728943	0.6721227169036865	0.7555594444274902	0.6855123043060303	0.6316388249397278	0.7269185185432434	0.5877974033355713	0.5809356570243835	0.6612090468406677	0.6555191278457642	0.717919647693634	0.6346997022628784	0.5208582878112793	0.31944432854652405	0.3529811501502991	0.30313989520072937	0.3043358325958252	0.03159813955426216	0.2880096435546875	0.30361488461494446	0.26940014958381653	0.28425440192222595	0.3493747115135193	0.33038151264190674	0.32591497898101807	0.3241387903690338	0.34260812401771545	0.3175826966762543	0.32192307710647583	0.40131518244743347	0.2950226962566376	0.34986066818237305	0.27941951155662537	0.3318285346031189	0.23574544489383698	0.04938887804746628	0.3187052309513092	0.32781803607940674	0.24932435154914856	0.06787735223770142	0.2704690098762512	0.29746755957603455	0.2623138129711151	0.09168264269828796	0.24135664105415344	0.33168166875839233	0.22453917562961578	0.23070865869522095	0.3670963644981384	0.37029293179512024	0.3218962848186493	0.06579380482435226	0.12521754205226898	0.3959982395172119	0.46324723958969116	0.39912256598472595	0.4071122705936432	0.2628162205219269	0.3296140730381012	0.29312753677368164	0.34248948097229004	0.3799050748348236	0.25710490345954895	0.403214693069458	0.2204761803150177	0.012048257514834404	0.3805893659591675	0.28113406896591187	0.32098478078842163	0.3439457416534424	0.2516639530658722	0.2930407226085663	0.30231961607933044	0.4259112775325775	0.4941551089286804	0.41577938199043274	0.4125872552394867	0.4199957251548767	0.4432695209980011	0.4352685213088989	0.5184008479118347	0.49064216017723083	0.44992172718048096	0.31418976187705994	0.08665777742862701	0.017948219552636147	0.2625650465488434	0.41176483035087585	0.09111965447664261	0.3713831305503845	0.3969758450984955	0.30562344193458557	0.3514831066131592	0.36477726697921753	0.263760507106781	0.3416541516780853	0.2869366705417633	0.11338881403207779	0.2886919379234314	0.31906333565711975	0.29817917943000793	0.3674846291542053	0.12875226140022278	0.0783160924911499	0.1281893402338028	0.20662879943847656	0.10500364750623703	0.30040442943573	0.35725948214530945	0.2480337917804718	0.08842402696609497	0.09332850575447083	0.06067347899079323	0.17873021960258484	0.18055352568626404	0.19604167342185974	0.2763616740703583	0.33916932344436646	0.2777468264102936	0.25647756457328796	0.14276188611984253	0.19115933775901794	0.1450769603252411	-0.07235550880432129	-0.14179709553718567	0.18388168513774872	-0.037459298968315125	0.07404027134180069	0.2169390618801117	0.26497870683670044	0.25157082080841064	0.1285170167684555	0.26161742210388184	0.3335433602333069	0.3612144887447357	0.49400418996810913	0.43648549914360046	0.3925810754299164	0.4645734131336212	0.41555604338645935	0.38807857036590576	0.5104286670684814	0.4554849863052368	0.34287598729133606	0.3679933249950409	0.29579249024391174	0.341829389333725	0.34564149379730225	0.4195186495780945	0.2780294716358185	0.3473122715950012	0.3720947504043579	0.3463723957538605	0.3062841296195984	0.3201892673969269	0.34266769886016846	0.34953489899635315	0.12136182934045792	0.19101011753082275	0.17167024314403534	0.12663723528385162	0.36957183480262756	0.363159716129303	0.09099871665239334	0.15971769392490387	0.32256269454956055	0.29703524708747864	0.038356248289346695	0.025513608008623123	0.09997619688510895	0.40181615948677063	0.3716983199119568	0.23361633718013763	
