	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Oui/balles/plomb	Oui/lamelles/plomb	Oui/balle/plomb	Oui/noyaux/plomb	Oui/cartouches/plomb	Oui/billes/plomb	Oui/boulet/plomb	Oui/bille/plomb	Oui/plaque/plomb	Oui/coupole/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Oui/urne/plomb	Oui/tablette/plomb	Oui/tuyau/plomb	Oui/cercueil/plomb	Oui/cage/plomb	Oui/gants/plomb	Oui/masse/plomb	Oui/lingot/plomb	Oui/morceau/plomb	Oui/armatures/plomb
Oui/balles/plomb	0.6179314255714417	0.5952141284942627	0.6537595987319946	0.6302401423454285	0.5802951455116272	0.5596413016319275	0.6595183610916138	0.5822363495826721	0.6478348970413208	0.6377526521682739	1.0	0.6708911657333374	0.8342899680137634	0.7981356382369995	0.8479834794998169	0.8752736449241638	0.6739923357963562	0.8285509943962097	0.8296488523483276	0.8102598190307617	0.6917220950126648	0.6833187937736511	0.6874779462814331	0.6366494297981262	0.6276155710220337	0.6146798133850098	0.6193101406097412	0.64002525806427	0.6427032947540283	0.627331018447876	0.8139882683753967	0.8473865389823914	0.7875944972038269	0.7268180847167969	0.7822980880737305	0.81834876537323	0.8615020513534546	0.7994496822357178	0.8491873145103455	0.7367701530456543	
Oui/lamelles/plomb	0.46053776144981384	0.46873584389686584	0.5199945569038391	0.4218347668647766	0.4364706873893738	0.42627787590026855	0.4976857602596283	0.3607954978942871	0.5551229119300842	0.4628722071647644	0.6708911657333374	1.0	0.6042101383209229	0.7063688635826111	0.6227729916572571	0.627740740776062	0.5139073729515076	0.5929791331291199	0.6642367839813232	0.657384991645813	0.5419065952301025	0.5900169610977173	0.5826985836029053	0.568059504032135	0.5367308259010315	0.516542911529541	0.5769948363304138	0.5670245885848999	0.5460802316665649	0.5534107685089111	0.5737894773483276	0.6653486490249634	0.5811800360679626	0.613563597202301	0.599621057510376	0.6592879891395569	0.6336334347724915	0.529191255569458	0.6549738049507141	0.615031361579895	
Oui/balle/plomb	0.7106677293777466	0.6844099164009094	0.719392716884613	0.6875318288803101	0.6369224190711975	0.6667262315750122	0.7381352782249451	0.6214351654052734	0.6319806575775146	0.6853612065315247	0.8342899680137634	0.6042101383209229	1.0	0.781594455242157	0.8414714336395264	0.8511334657669067	0.7314782738685608	0.8697782754898071	0.8665884733200073	0.8397729396820068	0.7373600006103516	0.7466634511947632	0.7447618842124939	0.709250271320343	0.7041165828704834	0.6894580125808716	0.6794379949569702	0.7043346762657166	0.682784914970398	0.6886983513832092	0.8362714648246765	0.8667711019515991	0.8401095867156982	0.7574920654296875	0.7865283489227295	0.8219848871231079	0.8916255235671997	0.806625247001648	0.8550354838371277	0.6547929048538208	
Oui/noyaux/plomb	0.6152634024620056	0.6421921849250793	0.691344141960144	0.6498329043388367	0.6238940954208374	0.594958484172821	0.7010164856910706	0.5807214379310608	0.7551699280738831	0.6489787697792053	0.7981356382369995	0.7063688635826111	0.781594455242157	1.0	0.7988350987434387	0.8238377571105957	0.6987318396568298	0.8044263124465942	0.8203630447387695	0.8669288754463196	0.7334404587745667	0.7481074929237366	0.7601286768913269	0.7034956812858582	0.6630153656005859	0.7080036997795105	0.7131877541542053	0.6960179805755615	0.7084687948226929	0.7138379812240601	0.852044403553009	0.8131185173988342	0.7935845851898193	0.7739813923835754	0.7791584730148315	0.8254839181900024	0.8541829586029053	0.7492353916168213	0.8274868726730347	0.7723534107208252	
Oui/cartouches/plomb	0.665634274482727	0.669196367263794	0.7308174967765808	0.7405642867088318	0.6667677760124207	0.6604890823364258	0.7154005169868469	0.6761911511421204	0.6852502822875977	0.7084625959396362	0.8479834794998169	0.6227729916572571	0.8414714336395264	0.7988350987434387	1.0	0.8590673804283142	0.6319385170936584	0.8077676296234131	0.8046806454658508	0.7913561463356018	0.7540662288665771	0.7113741636276245	0.7319504618644714	0.7133474946022034	0.6904124021530151	0.6475147008895874	0.6665538549423218	0.6927357912063599	0.6845428347587585	0.6880329251289368	0.8150160908699036	0.7847060561180115	0.8151347637176514	0.7124971747398376	0.7016261219978333	0.8052574992179871	0.8178936243057251	0.793908417224884	0.7977489829063416	0.7153989672660828	
Oui/billes/plomb	0.6878179311752319	0.6640549898147583	0.7076280117034912	0.7100019454956055	0.6497607827186584	0.6785657405853271	0.7343242764472961	0.6778146624565125	0.6846330761909485	0.73511803150177	0.8752736449241638	0.627740740776062	0.8511334657669067	0.8238377571105957	0.8590673804283142	1.0	0.7234711647033691	0.9014216065406799	0.8424738049507141	0.8567771315574646	0.7368041276931763	0.7253295183181763	0.7069437503814697	0.6769244074821472	0.6630488634109497	0.6597487330436707	0.6647021770477295	0.6768792271614075	0.6599373817443848	0.6752180457115173	0.8864544034004211	0.8490850329399109	0.8703951835632324	0.746767520904541	0.7753550410270691	0.8677737712860107	0.8939565420150757	0.8908660411834717	0.8480189442634583	0.7486087679862976	
Oui/boulet/plomb	0.6530791521072388	0.6131501197814941	0.6534882187843323	0.5933655500411987	0.5925552248954773	0.5999743342399597	0.6329928636550903	0.5251520872116089	0.634471595287323	0.6085667014122009	0.6739923357963562	0.5139073729515076	0.7314782738685608	0.6987318396568298	0.6319385170936584	0.7234711647033691	1.0	0.7324188351631165	0.6971099972724915	0.7115349173545837	0.6790167689323425	0.7057480216026306	0.6629109382629395	0.6797943711280823	0.6641924977302551	0.6521348357200623	0.6817077994346619	0.6597700715065002	0.6575360894203186	0.666034460067749	0.7067425847053528	0.716536283493042	0.7213764190673828	0.7400286793708801	0.7300639748573303	0.6950305104255676	0.7257982492446899	0.6950622797012329	0.7354760766029358	0.5361433625221252	
Oui/bille/plomb	0.7254236340522766	0.7214904427528381	0.7354036569595337	0.7244766354560852	0.6616414785385132	0.7078529000282288	0.7365191578865051	0.6661873459815979	0.6452073454856873	0.7228652834892273	0.8285509943962097	0.5929791331291199	0.8697782754898071	0.8044263124465942	0.8077676296234131	0.9014216065406799	0.7324188351631165	1.0	0.844075083732605	0.8672588467597961	0.7127306461334229	0.7250517010688782	0.7037503123283386	0.6805907487869263	0.6644710302352905	0.6793106198310852	0.6683465242385864	0.6759181022644043	0.6528346538543701	0.6753809452056885	0.8965924382209778	0.8786365985870361	0.8760575652122498	0.7354480624198914	0.784368634223938	0.8570907115936279	0.9301096200942993	0.8931592702865601	0.8628382086753845	0.7005834579467773	
Oui/plaque/plomb	0.6995400190353394	0.6736747026443481	0.725630521774292	0.6854842901229858	0.6375220417976379	0.6501325964927673	0.7554019093513489	0.6150625348091125	0.6815146207809448	0.6970510482788086	0.8296488523483276	0.6642367839813232	0.8665884733200073	0.8203630447387695	0.8046806454658508	0.8424738049507141	0.6971099972724915	0.844075083732605	1.0	0.8647091388702393	0.7448099255561829	0.7668545842170715	0.7739624381065369	0.7314558029174805	0.7181234359741211	0.7046282291412354	0.7126245498657227	0.7239007353782654	0.7178127765655518	0.702174961566925	0.8370251655578613	0.8873324990272522	0.8301446437835693	0.7799425721168518	0.8304566144943237	0.8381221890449524	0.8676126003265381	0.7721590399742126	0.8619561791419983	0.6991348266601562	
Oui/coupole/plomb	0.6787126064300537	0.6737348437309265	0.7032576203346252	0.6754360795021057	0.6360799074172974	0.6474499106407166	0.7164099812507629	0.60671466588974	0.684180736541748	0.6655551791191101	0.8102598190307617	0.657384991645813	0.8397729396820068	0.8669288754463196	0.7913561463356018	0.8567771315574646	0.7115349173545837	0.8672588467597961	0.8647091388702393	1.0	0.7279605865478516	0.7597652077674866	0.7645289301872253	0.7116333842277527	0.676072895526886	0.7096595764160156	0.6927645206451416	0.6945293545722961	0.6916046738624573	0.6891598105430603	0.881023108959198	0.8602965474128723	0.8342289924621582	0.7717595100402832	0.7857965230941772	0.8199131488800049	0.8990030288696289	0.8056276440620422	0.8682266473770142	0.7266625165939331	
