	Oui/vie/saine	Oui/personne/saine	Oui/peau/saine	Oui/nourriture/saine	Oui/chair/saine	Oui/écorces/saines	Oui/dents/saines	Oui/bouche/saine	Oui/jambe/saine	Oui/feuilles/saines	Non/colère/saine	Oui/bretelles/fines	Oui/peau/fine	Oui/couche/fine	Oui/robe/fine	Oui/lames/fines	Oui/feuilles/fines	Oui/moustaches/fines	Oui/laine/fine	Oui/tissu/fin	Oui/matelas/fin	Non/observateur/fin	Oui/marquise/belle	Oui/princesse/belle	Oui/chevaux/beaux	Oui/violon/beau	Oui/baron/beau	Oui/fleurs/belles	Oui/maison/belle	Oui/visage/beau	Oui/pantalon/beau	Oui/bateau/beau	Non/couple/beau	Oui/salle/grande	Oui/arbres/grands	Oui/escalier/grand	Oui/supermarché/grand	Oui/chapiteau/grand	Oui/écurie/grande	Oui/chapeau/grand	Oui/couteau/grand	Oui/îles/grandes	Oui/panneaux/grands	Non/journaliste/grand	Oui/lèvres/brillantes	Oui/veine/brillante	Oui/épées/brillantes	Oui/boule/brillante	Oui/constellations/brillantes	Oui/tissu/brillant	Oui/cuirasse/brillante	Oui/sphère/brillante	Oui/halo/brillant	Oui/pièces/brillantes	Non/idée/brillante	Oui/éclats/brillants	Oui/dents/brillantes	Oui/lunettes/brillantes	Oui/chaussures/brillantes	Oui/cristaux/brillants	Oui/lame/brillante	Oui/lune/brillante	Oui/métal/brillant	Oui/anneau/brillant	Oui/aiguilles/brillantes	Non/élève/brillant	Oui/moustache/fine	Oui/membrane/fine	Oui/sandales/fines	Oui/pattes/fines	Oui/lunettes/fines	Oui/bandes/fines	Oui/mouchoir/fin	Oui/collier/fin	Oui/cigarettes/fines	Oui/stylet/fin	Non/ouïe/fine	Oui/cadres/grands	Oui/lévrier/grand	Oui/nef/grande	Oui/portefeuille/grand	Oui/figurines/grandes	Oui/salon/grand	Oui/fenêtres/grandes	Oui/carnets/grands	Oui/mains/grandes	Oui/arc/grand	Non/chanteur/grand	Oui/salon/beau	Oui/garçon/beau	Oui/robe/belle	Oui/bracelet/beau	Oui/sièges/beaux	Oui/feuillages/beaux	Oui/cathédrale/belle	Oui/seins/beaux	Oui/table/belle	Oui/chapeau/beau	Non/temps/beau	Oui/père/bon	Oui/élèves/bons	Oui/mère/bonne	Oui/nageur/bon	Oui/tireur/bon	Oui/étudiants/bons	Oui/professeure/bonne	Oui/commandant/bon	Oui/jardinier/bon	Oui/comédienne/bonne	Non/douche/bonne
Oui/éclats/brillants	0.09391827881336212	0.01771058700978756	0.15479932725429535	-0.014425624161958694	0.2050248086452484	0.08803658932447433	0.1729096919298172	0.04272284358739853	0.1330733448266983	0.18582072854042053	0.09729868173599243	-0.05902448296546936	0.08920539915561676	0.03907930105924606	0.02356077916920185	0.05068473517894745	0.13382695615291595	0.03028830699622631	-0.03388911485671997	0.04318671673536301	0.08351067453622818	0.029043616726994514	0.17345568537712097	0.09821920841932297	0.06590816378593445	0.02908960171043873	0.002301102736964822	0.19902688264846802	0.12037213891744614	-0.05593712627887726	0.01662989892065525	0.08653096109628677	-0.04211951792240143	0.09029175341129303	0.11365577578544617	0.1446601003408432	0.029245777055621147	0.15582679212093353	0.2597828805446625	-0.02301219291985035	-0.03071693331003189	0.21408648788928986	0.238287091255188	0.13206470012664795	0.15556897222995758	0.16761140525341034	0.3715806007385254	0.29610374569892883	0.16344167292118073	0.10275491327047348	0.10939645022153854	0.028127023950219154	0.3263474106788635	0.14697906374931335	0.1108575388789177	1.0	0.30097538232803345	0.10620592534542084	0.16452115774154663	0.4594164490699768	0.1571890115737915	0.12240244448184967	0.20862646400928497	0.540904700756073	0.41257283091545105	0.12265818566083908	-0.09047622978687286	-0.0034055791329592466	-0.07611924409866333	-0.06692305207252502	-0.07920055091381073	-0.06944619119167328	0.04801621660590172	-0.07210539281368256	0.1155005395412445	0.0544443316757679	0.01588054746389389	0.10012607276439667	0.07392612099647522	0.03609940782189369	0.0359066016972065	0.1288895308971405	-0.17121699452400208	0.0684390738606453	0.13686875998973846	0.10041214525699615	0.09887482970952988	0.21314774453639984	-0.08616051822900772	-0.12037886679172516	0.22614619135856628	-0.038489922881126404	0.0001320069277426228	0.25786226987838745	0.2282264083623886	-0.001370615093037486	-0.0580424889922142	-0.07173328101634979	-0.08648354560136795	-0.056512970477342606	0.03644605353474617	-0.06028665974736214	-0.042375341057777405	0.03220702335238457	-0.2498178631067276	0.08367294073104858	0.017964573577046394	-0.010753531008958817	-0.04215562343597412	0.07448312640190125	
Oui/dents/brillantes	0.22885958850383759	0.12970195710659027	0.3130339980125427	0.1150471568107605	0.25590524077415466	0.1585008054971695	0.5379078984260559	0.31316930055618286	0.2694011330604553	0.22232605516910553	0.09170784801244736	0.12753009796142578	0.3436277210712433	0.12609146535396576	0.1343371868133545	0.17198868095874786	0.1654522567987442	0.18808019161224365	0.020489715039730072	0.02365514636039734	0.09608220309019089	-0.09177488088607788	-0.005144287832081318	0.015156734734773636	0.024828379973769188	-0.05343015864491463	-0.005130860488861799	0.16257528960704803	0.08565042167901993	0.008338343352079391	-0.07338216155767441	-0.04860210046172142	-0.10253892093896866	0.10627029836177826	0.016452275216579437	0.02287956327199936	-0.09828506410121918	0.06147705763578415	0.10847238451242447	0.02285483479499817	-0.01579410582780838	0.10991022735834122	0.1589810997247696	-0.06496374309062958	0.4312559962272644	0.3163982927799225	0.4262395203113556	0.25280800461769104	0.3679775297641754	0.12635357677936554	0.3485759496688843	0.2404634952545166	0.25538188219070435	0.26215386390686035	0.22582034766674042	0.30097538232803345	1.0	0.23410923779010773	0.45645180344581604	0.3181270956993103	0.4222889244556427	0.22210238873958588	0.23774288594722748	0.2423001378774643	0.41786158084869385	0.024883029982447624	-0.07959691435098648	0.03729349002242088	-0.052715253084897995	0.02920442633330822	0.030715366825461388	0.06005817651748657	0.02739381417632103	-0.02775394916534424	0.2540777325630188	-0.018258098512887955	0.046060364693403244	0.009517483413219452	0.05911356583237648	0.006295597646385431	0.0102023184299469	0.146987184882164	-0.1550278514623642	-0.029654869809746742	0.12514860928058624	0.23536203801631927	0.03903626650571823	-0.10399181395769119	-0.10225831717252731	-0.11946713179349899	0.0474306084215641	0.03621004521846771	-0.07441366463899612	0.1746179163455963	0.10217123478651047	-0.04283110424876213	0.04820529744029045	-0.010967823676764965	-0.11189055442810059	-0.045112334191799164	-0.1019357219338417	0.1044711321592331	-0.11358810216188431	-0.052287373691797256	-0.18242213129997253	-0.06027817726135254	-0.0031328967306762934	-0.10740010440349579	-0.1345929205417633	0.12648214399814606	
Oui/lunettes/brillantes	0.10281629860401154	0.12757721543312073	0.08920804411172867	0.040514227002859116	0.09093878418207169	0.11729399859905243	0.07700798660516739	0.13754168152809143	0.14163731038570404	0.20249325037002563	0.046504002064466476	0.11728265881538391	0.08212846517562866	-0.02415807545185089	-0.03352661430835724	0.11391723901033401	0.00011223773617530242	-0.10620902478694916	-0.048280008137226105	0.04546719044446945	-0.09740443527698517	-0.04552239179611206	-0.07769178599119186	-0.06457263976335526	-0.05813572555780411	0.03042943961918354	-0.03946761414408684	0.0484338104724884	0.07335607707500458	0.0968792513012886	0.16161762177944183	0.1548711657524109	0.19377495348453522	0.05101542919874191	-0.10359275341033936	-0.08167301118373871	0.04265071451663971	0.013654457405209541	-0.03458791598677635	0.1412515938282013	0.07670503854751587	0.004110392648726702	-0.0722242221236229	0.158874049782753	0.3599395751953125	0.2545822858810425	0.1552065908908844	0.29165294766426086	0.2052638977766037	0.21167027950286865	0.04395974427461624	0.17422617971897125	0.04524778947234154	0.24274370074272156	0.2398846596479416	0.10620592534542084	0.23410923779010773	1.0	0.3210154175758362	0.18141157925128937	0.17668399214744568	0.04322482645511627	0.22323743999004364	0.13053402304649353	0.3254391849040985	0.24553945660591125	-0.008599764667451382	0.017175910994410515	-0.011324292980134487	0.1585676670074463	0.07395046949386597	-0.09448236972093582	0.05152682214975357	0.022579986602067947	0.08769898116588593	0.023954985663294792	-0.05437557399272919	0.005191044416278601	-0.0068892850540578365	-0.005709355231374502	0.06288269907236099	0.007758302614092827	-0.006415637210011482	0.07525492459535599	-0.1288384348154068	-0.03411680459976196	0.09408515691757202	0.12789121270179749	0.024322299286723137	0.019583407789468765	-0.016860295087099075	0.11061104387044907	0.1343315988779068	-0.07339289784431458	0.006632304284721613	0.022209685295820236	0.10209889709949493	0.18108315765857697	0.009094970300793648	0.03890538960695267	-0.06485765427350998	-0.031702373176813126	-0.04834030941128731	0.10906535387039185	-0.12234607338905334	-0.045945242047309875	0.027830546721816063	0.04994169622659683	0.1286386251449585	-0.10950658470392227	
Oui/chaussures/brillantes	0.27205684781074524	0.225700244307518	0.20659595727920532	0.12254124134778976	0.2995576858520508	0.14209337532520294	0.2810349464416504	0.1770443171262741	0.2783721685409546	0.28553497791290283	0.06927129626274109	0.12649495899677277	0.20879201591014862	-0.06370437145233154	0.18080943822860718	0.1744019240140915	0.17371276021003723	0.13325752317905426	-0.0028028893284499645	0.16596585512161255	0.14488539099693298	-0.1897251307964325	-0.135872483253479	-0.12122254818677902	-0.015694422647356987	-0.14140629768371582	-0.06528214365243912	0.029878510162234306	0.08739431202411652	0.0770353153347969	0.036197733134031296	-0.026358187198638916	-0.13056091964244843	0.06516321748495102	-0.13271471858024597	-0.13414832949638367	-0.09875598549842834	-0.08804408460855484	-0.047911424189805984	0.023141207173466682	-0.055599819868803024	-0.05573459714651108	0.029179086908698082	-0.00999327003955841	0.4262372553348541	0.321949303150177	0.34800276160240173	0.2817602753639221	0.3148917853832245	0.3062446117401123	0.359856516122818	0.32819002866744995	0.2631610929965973	0.3596888780593872	0.28688159584999084	0.16452115774154663	0.45645180344581604	0.3210154175758362	1.0	0.23376083374023438	0.35281747579574585	0.2582952380180359	0.3398931622505188	0.1677248626947403	0.31930845975875854	0.08280012011528015	-0.08037301152944565	0.07809671014547348	-0.01915729232132435	-0.04459892213344574	0.016029495745897293	0.06449677050113678	-0.06775999814271927	-0.11855819076299667	0.20882785320281982	-0.07639404386281967	0.07018224895000458	-0.10997185111045837	0.0812131017446518	-0.06786944717168808	0.02769363299012184	0.08088574558496475	-0.10635896772146225	-0.11122362315654755	0.061627428978681564	0.14006932079792023	-0.015270003117620945	-0.09610307961702347	-0.0846010223031044	-0.13863901793956757	0.1146063581109047	-0.05696224048733711	-0.0447322241961956	0.08275085687637329	-0.07494954019784927	-0.14053979516029358	0.017394084483385086	0.06582678854465485	-0.09928785264492035	-0.09489771723747253	-0.07390061765909195	0.010448889806866646	-0.30407702922821045	-0.09082537144422531	-0.17248691618442535	-0.14821933209896088	-0.12980277836322784	-0.14415565133094788	-0.06579789519309998	0.01643756590783596	
Oui/cristaux/brillants	0.1031390056014061	0.11732813715934753	0.19786480069160461	0.013312781229615211	0.2960894703865051	0.02366490289568901	0.1357947736978531	0.13316303491592407	0.2964555025100708	0.27128249406814575	0.038387928158044815	-0.10236362367868423	0.1312539130449295	0.008436821401119232	0.03162069618701935	-0.011548022739589214	0.11634469777345657	-0.08050759136676788	-0.013977986760437489	0.13341569900512695	0.031150242313742638	-0.1572338491678238	0.14717188477516174	0.10485433042049408	-0.04469488188624382	-0.024497274309396744	-0.05202299728989601	0.2687903940677643	0.13034245371818542	-0.0478837788105011	0.026498563587665558	-0.003895379137247801	-0.013130883686244488	0.10952666401863098	-0.03443925082683563	-0.027702439576387405	-0.04194585233926773	0.011587841436266899	0.12290916591882706	-0.12289335578680038	-0.17672313749790192	0.08909353613853455	0.18446238338947296	0.029712563380599022	0.13895530998706818	0.31005921959877014	0.14674846827983856	0.4233320951461792	0.157070592045784	0.2929350435733795	0.25481605529785156	0.17495757341384888	0.29117172956466675	0.2850611209869385	0.14067742228507996	0.4594164490699768	0.3181270956993103	0.18141157925128937	0.23376083374023438	1.0	0.1862134486436844	0.27502012252807617	0.44195303320884705	0.4005582630634308	0.4129570424556732	0.11195627599954605	-0.1863870918750763	-0.021209701895713806	-0.12362238764762878	-0.06121067330241203	-0.1583435833454132	-0.14419490098953247	-0.005603357683867216	-0.25377723574638367	0.13925720751285553	-0.017252899706363678	-0.08895155042409897	0.06994502991437912	0.18832552433013916	0.033793482929468155	0.06199764087796211	0.13209165632724762	-0.19041071832180023	0.08767407387495041	-0.010701014660298824	0.042798612266778946	-0.022412311285734177	0.10040364414453506	-0.14764295518398285	-0.08809958398342133	0.13689525425434113	0.09912930428981781	-0.06428331881761551	0.1820926070213318	0.1934620887041092	-0.07924962788820267	-0.01766279526054859	-0.16806401312351227	-0.18474289774894714	-0.1273331493139267	-0.06473925709724426	-0.13166815042495728	-0.0746094360947609	-0.002373581053689122	-0.33619317412376404	-0.004317504819482565	-0.06865999847650528	-0.08636745810508728	-0.08822105079889297	-0.043622810393571854	
Oui/lame/brillante	0.2066381573677063	0.33993303775787354	0.3374392092227936	0.2327481061220169	0.23464833199977875	0.23259122669696808	0.3143354058265686	0.27884992957115173	0.29110991954803467	0.22246578335762024	0.014240555465221405	0.13244427740573883	0.3788785934448242	0.17596247792243958	0.23852398991584778	0.46503472328186035	0.18832054734230042	0.13066472113132477	0.07577696442604065	0.05582137778401375	0.016638068482279778	-0.06178205832839012	0.05587822571396828	-0.009433119557797909	0.013710680417716503	0.03078312799334526	0.024658121168613434	0.19776959717273712	0.10525161772966385	0.04605567082762718	0.034489188343286514	0.06149827316403389	0.02728128433227539	0.14196258783340454	0.018948592245578766	0.00037092683487571776	-0.042274318635463715	-0.08253926038742065	0.004340747836977243	0.0536050871014595	0.12740184366703033	0.09149298816919327	0.1212029904127121	-0.015368062071502209	0.34814053773880005	0.3065529465675354	0.3306087255477905	0.35124000906944275	0.263437956571579	0.22256767749786377	0.36849093437194824	0.21987026929855347	0.21894191205501556	0.2551693618297577	0.25494274497032166	0.1571890115737915	0.4222889244556427	0.17668399214744568	0.35281747579574585	0.1862134486436844	1.0	0.18988986313343048	0.23573534190654755	0.2821410000324249	0.330299437046051	0.05036570131778717	0.07270534336566925	0.11315754055976868	-0.017335878685116768	-0.02621295489370823	0.10779266804456711	0.0955497995018959	-0.03887920826673508	-0.05502961575984955	0.23352453112602234	-0.058907464146614075	-0.03122458979487419	0.02944450080394745	0.1437659114599228	0.02971559204161167	0.020655445754528046	0.06844823062419891	0.014959035441279411	0.09223434329032898	0.10966888070106506	0.1363484114408493	0.038707930594682693	-0.020351119339466095	0.035252127796411514	-0.06354966014623642	0.046932000666856766	0.1395149677991867	-0.040033817291259766	0.1880614310503006	0.16480512917041779	0.08095090091228485	0.20428596436977386	0.06330735981464386	-0.10677346587181091	-0.007379258517175913	0.03318995237350464	0.03175267577171326	-0.10511204600334167	0.03175540268421173	0.009360036812722683	-0.03701247274875641	-0.0684368759393692	-0.032135896384716034	-0.052622660994529724	0.13055217266082764	
Oui/lune/brillante	0.09567037224769592	0.07430839538574219	0.12511330842971802	-0.0021761672105640173	0.19715449213981628	0.06342072039842606	0.09571724385023117	0.12515011429786682	0.2110728919506073	0.12734529376029968	0.11102655529975891	0.025138888508081436	0.10994303971529007	-0.020320653915405273	0.047980520874261856	-0.006453446112573147	0.07154037803411484	-0.009704099036753178	-0.03087039291858673	0.07300259172916412	0.14033259451389313	-0.10872795432806015	-0.04593335837125778	-0.054426152259111404	-0.1090969666838646	-0.07228648662567139	-0.13593760132789612	0.014454434625804424	0.03717333450913429	-0.08822605758905411	-0.06688783317804337	-0.06834056973457336	-0.16504977643489838	-0.062272194772958755	-0.052398305386304855	-0.07513948529958725	-0.16679897904396057	-0.07611218839883804	-0.054692111909389496	-0.15852956473827362	-0.1079920306801796	-0.020451052114367485	0.07096712291240692	-0.08440079540014267	0.07414776086807251	0.14156141877174377	0.18864263594150543	0.1657717078924179	0.15108898282051086	0.1791331171989441	0.28496238589286804	0.20406953990459442	0.21425996720790863	0.3303249478340149	0.1342971920967102	0.12240244448184967	0.22210238873958588	0.04322482645511627	0.2582952380180359	0.27502012252807617	0.18988986313343048	1.0	0.1534273773431778	0.17061486840248108	0.21061021089553833	0.04189588502049446	-0.11381455510854721	-0.06738341599702835	-0.08780223876237869	-0.08157281577587128	-0.06416177749633789	-0.09849676489830017	-0.054165635257959366	-0.15119367837905884	0.06295911967754364	-0.05330577865242958	0.03217136487364769	-0.019432183355093002	0.1271894872188568	-0.10561782866716385	-0.08528971672058105	0.03010622411966324	-0.19311244785785675	0.06398609280586243	0.016848290339112282	0.10364075750112534	-0.07852555811405182	-0.08208952844142914	-0.1778942495584488	-0.1837010383605957	0.015225699171423912	-0.045708589255809784	-0.17877225577831268	0.11572928726673126	0.06514117121696472	-0.15791107714176178	-0.08811645954847336	-0.15585683286190033	-0.18634095788002014	-0.16143393516540527	-0.0819413810968399	-0.01035194844007492	-0.190805584192276	-0.07204004377126694	-0.1818176805973053	0.027494171634316444	-0.10854683816432953	-0.05486888810992241	-0.20850436389446259	0.020703056827187538	
Oui/métal/brillant	0.23339127004146576	0.22687408328056335	0.17466123402118683	0.08505166321992874	0.3888852894306183	0.015331276692450047	0.11079631000757217	0.12783828377723694	0.2347167283296585	0.2534905970096588	0.015252816490828991	0.03848312050104141	0.18892613053321838	0.003435218008235097	-0.018779948353767395	0.06947024166584015	0.07021007686853409	-0.08664433658123016	-0.15501241385936737	0.21752962470054626	0.010605557821691036	-0.2497757524251938	-0.022028019651770592	-0.0464237816631794	-0.08381503075361252	-0.12880057096481323	-0.040809378027915955	0.10482995957136154	0.12283385545015335	-0.03840199485421181	0.03423325717449188	0.11682582646608353	-0.006739554926753044	0.09802104532718658	-0.11254414170980453	-0.11168014258146286	-0.03539171442389488	-0.07813183218240738	-0.0022054912988096476	-0.05641058832406998	-0.08323269337415695	-0.05783342942595482	0.08700241148471832	0.07410523295402527	0.23459933698177338	0.29735904932022095	0.17689728736877441	0.3616659939289093	0.2107132226228714	0.5103592872619629	0.3154606223106384	0.3158343732357025	0.25546666979789734	0.30436158180236816	0.20825079083442688	0.20862646400928497	0.23774288594722748	0.22323743999004364	0.3398931622505188	0.44195303320884705	0.23573534190654755	0.1534273773431778	1.0	0.33102884888648987	0.3470355272293091	0.08956193923950195	-0.1295936107635498	0.004708540625870228	-0.2025832086801529	0.037629250437021255	-0.16578392684459686	-0.07128575444221497	-0.0565488375723362	-0.1399010568857193	0.1236216202378273	-0.07174259424209595	0.033404409885406494	0.08574915677309036	0.05481704697012901	-0.006289071869105101	0.038674309849739075	0.041788291186094284	-0.10953420400619507	0.014483683742582798	-0.04461029917001724	0.07160848379135132	0.04130531847476959	0.008698388934135437	-0.09289278835058212	-0.108944371342659	0.05145464092493057	0.07448828220367432	-0.008297034539282322	0.06789631396532059	0.07316270470619202	-0.10034533590078354	0.05212997645139694	-0.16299228370189667	-0.19531236588954926	-0.08776498585939407	-0.12268626689910889	-0.057242002338171005	-0.24364851415157318	0.03840374946594238	-0.27148836851119995	-0.13419897854328156	-0.08852627873420715	-0.1053110882639885	-0.030330408364534378	-0.08459815382957458	
Oui/anneau/brillant	0.054802004247903824	0.10647688806056976	0.14805670082569122	-0.0050382912158966064	0.10950177907943726	0.07427721470594406	0.0659741461277008	0.11710888147354126	0.16477909684181213	0.13371211290359497	-0.026815548539161682	-0.011778539977967739	0.0505673922598362	0.08701471239328384	0.06453508138656616	0.0720382109284401	0.20054665207862854	0.08421597629785538	0.011614850722253323	0.09809335321187973	0.06802652776241302	0.0527099184691906	0.15845921635627747	0.10827287286520004	0.03732192888855934	0.006326441653072834	-0.012336458079516888	0.15088297426700592	0.08028911799192429	-0.13166505098342896	0.11265768855810165	0.11081009358167648	-0.09439736604690552	0.10166014730930328	0.09259296953678131	0.153934508562088	-0.06982497125864029	0.011469971388578415	0.24128207564353943	-0.04936910793185234	-0.09441492706537247	0.2178310751914978	0.20938779413700104	0.031685709953308105	0.2275668829679489	0.15813539922237396	0.454673707485199	0.3627240061759949	0.175050288438797	0.21372933685779572	0.1919032633304596	0.1308998167514801	0.35467973351478577	0.16496552526950836	0.179988831281662	0.540904700756073	0.2423001378774643	0.13053402304649353	0.1677248626947403	0.4005582630634308	0.2821410000324249	0.17061486840248108	0.33102884888648987	1.0	0.4785897731781006	0.17059697210788727	-0.007184355985373259	0.006546027958393097	-0.0067269266583025455	-0.03889402747154236	0.046411290764808655	-0.04739878699183464	0.06714221835136414	-0.08022656291723251	0.1470935046672821	-0.02064679004251957	0.019622232764959335	0.12956750392913818	0.058972083032131195	0.06692051887512207	0.032154638320207596	0.12277859449386597	-0.15188781917095184	0.1034877821803093	0.12985311448574066	0.08940284699201584	0.05018118768930435	0.20106855034828186	-0.09109138697385788	-0.16281646490097046	0.19716501235961914	0.07156168669462204	-0.060049496591091156	0.1959003359079361	0.2427797168493271	0.030429769307374954	-0.023851513862609863	-0.1093205139040947	-0.16986700892448425	-0.15576905012130737	0.06964945793151855	-0.15488645434379578	-0.07823734730482101	-0.03473321348428726	-0.1729031354188919	0.0648902878165245	-0.11159520596265793	-0.10422907024621964	-0.07878678292036057	0.11993547528982162	
Oui/aiguilles/brillantes	0.06191845238208771	0.14679625630378723	0.1424691081047058	0.016219306737184525	0.2361479252576828	0.14672838151454926	0.17746828496456146	0.10813944786787033	0.21995222568511963	0.19951209425926208	0.01392025500535965	0.041724011301994324	0.18245770037174225	0.11854667961597443	0.0375814251601696	0.15081629157066345	0.13578665256500244	0.09956534206867218	-0.006323104724287987	0.020143400877714157	0.02336934767663479	-0.013819950632750988	0.12405137717723846	0.08312913775444031	0.012966779991984367	0.07986391335725784	-0.005171807482838631	0.2233652025461197	0.1277722865343094	-0.06718095391988754	0.06000872328877449	0.025906559079885483	0.013365363702178001	0.15408088266849518	0.0445060096681118	0.09591101109981537	-0.012063572183251381	0.12122536450624466	0.17512981593608856	0.04397794231772423	0.009372931905090809	0.17737573385238647	0.14172235131263733	0.06432036310434341	0.27787715196609497	0.3239354193210602	0.4792468547821045	0.3530263304710388	0.34627726674079895	0.197072833776474	0.20703841745853424	0.24487611651420593	0.22800087928771973	0.29591506719589233	0.22255893051624298	0.41257283091545105	0.41786158084869385	0.3254391849040985	0.31930845975875854	0.4129570424556732	0.330299437046051	0.21061021089553833	0.3470355272293091	0.4785897731781006	1.0	0.11801993101835251	-0.03810935840010643	-0.057969946414232254	0.009295210242271423	0.02410455048084259	0.02798462100327015	-0.004070356022566557	-0.007254566065967083	-0.10930884629487991	0.3008265495300293	0.04553886130452156	-0.019583791494369507	0.14125947654247284	0.14218734204769135	0.10094881057739258	0.06343520432710648	0.14484447240829468	-0.07210363447666168	0.12338915467262268	0.060498401522636414	0.1443212628364563	0.08810049295425415	0.1283903270959854	-0.09983931481838226	-0.06220664083957672	0.1647595316171646	0.20738111436367035	-0.005213951226323843	0.1443515121936798	0.22547021508216858	0.06201066076755524	0.006526025012135506	-0.05649932101368904	-0.16873584687709808	-0.034532904624938965	-0.07108590751886368	-0.09076927602291107	-0.02012506313621998	0.05732470005750656	-0.21468839049339294	0.04382920637726784	-0.03723038733005524	-0.013127383776009083	-0.09991911798715591	0.13027364015579224	
Non/élève/brillant	0.04042947664856911	0.09615184366703033	0.04970533773303032	0.117373988032341	0.039686884731054306	0.08264220505952835	0.020486021414399147	-0.004064527805894613	0.1366332471370697	0.15978479385375977	-0.0013111629523336887	-0.004657437559217215	-0.016611838713288307	-0.12092587351799011	-0.04425919055938721	0.09896233677864075	0.043411772698163986	-0.10486528277397156	-0.042211610823869705	0.053257185965776443	-0.11899536848068237	0.012441480532288551	0.0226863082498312	0.07543838024139404	-0.004164327867329121	0.06135472282767296	-0.011328322812914848	0.09214488416910172	0.022843973711133003	0.20197869837284088	0.12341270595788956	0.1545162945985794	0.11891976743936539	0.034230832010507584	-0.11352202296257019	-0.12042199820280075	0.0370001494884491	-0.07053080946207047	-0.091901496052742	-0.019722163677215576	-0.048064447939395905	0.04965495318174362	-0.16313502192497253	-0.0024298797361552715	0.16603977978229523	0.07518372684717178	0.08344416320323944	0.16544680297374725	-0.016067400574684143	0.15391576290130615	-0.10008007287979126	0.02491464652121067	0.041893091052770615	0.14525249600410461	0.27399832010269165	0.12265818566083908	0.024883029982447624	0.24553945660591125	0.08280012011528015	0.11195627599954605	0.05036570131778717	0.04189588502049446	0.08956193923950195	0.17059697210788727	0.11801993101835251	1.0	0.032558079808950424	0.059705328196287155	0.047946397215127945	-0.008428221568465233	-0.05451759323477745	-0.1288040280342102	-0.08615130931138992	-0.15547199547290802	-0.05795644223690033	0.04661441221833229	-0.06912194937467575	-0.10003241151571274	-0.00636252062395215	-0.034364279359579086	-0.11208122223615646	-0.11286713927984238	-0.061863258481025696	0.04937751963734627	-0.22017192840576172	-0.1636960655450821	-0.03868908807635307	0.2150454819202423	0.11165221035480499	0.14440283179283142	0.04990847781300545	0.032923415303230286	0.08574944734573364	0.030202051624655724	0.056769959628582	0.030170617625117302	0.10250522941350937	0.12668611109256744	0.0949469730257988	-0.001031997730024159	0.225311279296875	-0.15932054817676544	-0.038182999938726425	-0.02155878208577633	0.044232096523046494	0.09106870740652084	-0.05286792293190956	0.0045715924352407455	0.22500459849834442	0.002723021199926734	
Oui/moustache/fine	-0.05453205481171608	0.08152832835912704	-0.029828617349267006	0.1277446448802948	-0.14247512817382812	0.0958542674779892	0.19791154563426971	0.09915384650230408	-0.04248253256082535	-0.027178948745131493	0.08276082575321198	0.286969393491745	0.14196427166461945	0.35404643416404724	0.4775228798389435	0.2974196970462799	0.28320467472076416	0.4181467294692993	0.34308576583862305	0.11645390838384628	0.17717649042606354	0.28071239590644836	0.08936763554811478	0.1599348485469818	0.20285898447036743	0.2058928906917572	0.1327054798603058	0.0657792016863823	-0.024547936394810677	0.1553303450345993	0.17630575597286224	0.1544622927904129	0.0704716220498085	0.09410078823566437	0.1644221544265747	0.20606984198093414	0.15198829770088196	0.1317339837551117	0.14955556392669678	0.23783288896083832	0.190078467130661	0.20559373497962952	-0.012765488587319851	0.020154854282736778	0.07652229070663452	-0.248777374625206	0.07290048897266388	-0.17288580536842346	-0.07572490721940994	-0.05675273761153221	-0.04840447008609772	-0.22590623795986176	-0.04883943125605583	-0.0873807743191719	-0.10983104258775711	-0.09047622978687286	-0.07959691435098648	-0.008599764667451382	-0.08037301152944565	-0.1863870918750763	0.07270534336566925	-0.11381455510854721	-0.1295936107635498	-0.007184355985373259	-0.03810935840010643	0.032558079808950424	1.0	0.49408942461013794	0.4533854126930237	0.1842578798532486	0.5304526090621948	0.2611108720302582	0.3344447910785675	0.3782784938812256	0.2662737965583801	0.1684170663356781	0.16273340582847595	0.0366123728454113	0.06075602024793625	0.2250879853963852	0.11571235209703445	0.10805627703666687	0.291875958442688	0.13676612079143524	0.1001092717051506	0.058918990194797516	0.2022201418876648	0.1007407158613205	0.2278759628534317	0.18127276003360748	0.16144101321697235	0.07368523627519608	0.0960923284292221	0.1457543522119522	0.1615152508020401	0.20326079428195953	0.26242196559906006	0.25071200728416443	0.06868207454681396	0.1308412253856659	0.27007773518562317	0.06265866011381149	0.08829186856746674	0.06744023412466049	0.25995975732803345	0.1304028332233429	0.11717803031206131	0.17593279480934143	0.17802007496356964	0.346305251121521	
