	Oui/vie/saine	Oui/personne/saine	Oui/peau/saine	Oui/nourriture/saine	Oui/chair/saine	Oui/écorces/saines	Oui/dents/saines	Oui/bouche/saine	Oui/jambe/saine	Oui/feuilles/saines	Non/colère/saine	Oui/bretelles/fines	Oui/peau/fine	Oui/couche/fine	Oui/robe/fine	Oui/lames/fines	Oui/feuilles/fines	Oui/moustaches/fines	Oui/laine/fine	Oui/tissu/fin	Oui/matelas/fin	Non/observateur/fin	Oui/moustache/fine	Oui/membrane/fine	Oui/sandales/fines	Oui/pattes/fines	Oui/lunettes/fines	Oui/bandes/fines	Oui/mouchoir/fin	Oui/collier/fin	Oui/cigarettes/fines	Oui/stylet/fin	Non/ouïe/fine	Oui/lèvres/brillantes	Oui/veine/brillante	Oui/épées/brillantes	Oui/boule/brillante	Oui/constellations/brillantes	Oui/tissu/brillant	Oui/cuirasse/brillante	Oui/sphère/brillante	Oui/halo/brillant	Oui/pièces/brillantes	Non/idée/brillante	Oui/éclats/brillants	Oui/dents/brillantes	Oui/lunettes/brillantes	Oui/chaussures/brillantes	Oui/cristaux/brillants	Oui/lame/brillante	Oui/lune/brillante	Oui/métal/brillant	Oui/anneau/brillant	Oui/aiguilles/brillantes	Non/élève/brillante	Oui/père/bon	Oui/élèves/bons	Oui/mère/bonne	Oui/nageur/bon	Oui/tireur/bon	Oui/étudiants/bons	Oui/professeure/bonne	Oui/commandant/bon	Oui/jardinier/bon	Oui/comédienne/bonne	Non/douche/bonne	Oui/cadres/grands	Oui/lévrier/grand	Oui/nef/grande	Oui/portefeuille/grand	Oui/figurines/grandes	Oui/salon/grand	Oui/fenêtres/grandes	Oui/carnets/grands	Oui/mains/grandes	Oui/arc/grand	Non/chanteur/grand	Oui/salle/grande	Oui/arbres/grands	Oui/escalier/grand	Oui/supermarché/grand	Oui/chapiteau/grand	Oui/écurie/grande	Oui/chapeau/grand	Oui/couteau/grand	Oui/îles/grandes	Oui/panneaux/grands	Non/journaliste/grand	Oui/marquise/belle	Oui/princesse/belle	Oui/chevaux/beaux	Oui/violon/beau	Oui/baron/beau	Oui/fleurs/belles	Oui/maison/belle	Oui/visage/beau	Oui/pantalon/beau	Oui/bateau/beau	Non/couple/beau	Oui/salon/beau	Oui/garçon/beau	Oui/robe/belle	Oui/bracelet/beau	Oui/sièges/beaux	Oui/feuillages/beaux	Oui/cathédrale/belle	Oui/seins/beaux	Oui/table/belle	Oui/chapeau/beau	Non/temps/beau	Oui/balles/plomb	Oui/lamelles/plomb	Oui/balle/plomb	Oui/noyaux/plomb	Oui/cartouches/plomb	Oui/billes/plomb	Oui/boulet/plomb	Oui/bille/plomb	Oui/plaque/plomb	Oui/coupole/plomb	Non/soleil/plomb	Oui/urne/plomb	Oui/tablette/plomb	Oui/tuyau/plomb	Oui/cercueil/plomb	Oui/cage/plomb	Oui/gants/plomb	Oui/masse/plomb	Oui/lingot/plomb	Oui/morceau/plomb	Oui/armatures/plomb	Non/silence/plomb	Oui/cheval/grand	Oui/appartement/grand	Oui/lit/grand	Oui/seau/grand	Oui/tableau/grand	Oui/table/grande	Oui/parking/grand	Oui/librairie/grande	Oui/bureau/grand	Oui/miroir/grand	Non/vent/grand	Oui/manteaux/grands	Oui/surface/grande	Oui/mur/grand	Oui/maison/grande	Oui/femme/grande	Oui/parc/grand	Oui/poignard/grand	Oui/chêne/grand	Oui/tentes/grandes	Oui/sacs/grands	Non/amie/grande	Oui/fossé/profond	Oui/galeries/profondes	Oui/gorges/profondes	Oui/puits/profond	Oui/fosse/profonde	Oui/grotte/profonde	Oui/faille/profonde	Oui/caverne/profonde	Oui/forêt/profonde	Oui/cavité/profonde	Non/dégoût/profond	Oui/lac/profond	Oui/tranchées/profondes	Oui/canyons/profonds	Oui/crique/profonde	Oui/sous-sol/profond	Oui/trous/profonds	Oui/remous/profond	Oui/sillon/profond	Oui/douve/profonde	Oui/puisard/profond	Non/sommeil/profond	Oui/lunettes/grosses	Oui/boutons/gros	Oui/chevalière/grosse	Oui/piquets/gros	Oui/objet/gros	Oui/vaisseau/gros	Oui/poche/grosse	Oui/bacs/gros	Oui/flocons/gros	Oui/cloches/grosses	Non/chagrin/gros	Oui/troupeau/éléphants	Oui/groupe/éléphants	Oui/bouse/éléphant	Oui/pattes/éléphants	Oui/défenses/éléphant	Oui/trompe/éléphant	Oui/crânes/éléphant	Oui/peau/éléphant	Oui/dents/éléphant	Oui/tête/éléphant	Non/mémoire/éléphant	Oui/équipement/lourd	Oui/plateau/lourd	Oui/cartable/lourd	Oui/manteau/lourd	Oui/ouvrage/lourd	Oui/bouclier/lourd	Oui/portail/lourd	Oui/revolver/lourd	Oui/crâne/lourd	Oui/sac/lourd	Non/bilan/lourd	Oui/doigts/longs	Oui/mèches/longues	Oui/chaussette/longue	Oui/bras/long	Oui/tables/longues	Oui/guibolles/longues	Oui/moustaches/longues	Oui/siège/long	Oui/mur/long	Oui/queue/longue	Non/lettre/longue
Oui/vie/saine	1.0	0.5637204647064209	0.506010115146637	0.37068450450897217	0.5843710899353027	0.21448417007923126	0.38269659876823425	0.26848363876342773	0.5032823085784912	0.43260854482650757	0.4066244661808014	0.12130232900381088	0.3412999212741852	-0.07066229730844498	0.14475592970848083	0.08405206352472305	0.03593286871910095	-0.018837900832295418	-0.10429301112890244	0.1553555727005005	0.022505005821585655	-0.21043439209461212	-0.05453205481171608	0.06646432727575302	-0.20134691894054413	0.017253831028938293	-0.11075641214847565	0.006515606306493282	-0.024522434920072556	0.04015697166323662	0.04208286106586456	-0.07405698299407959	0.03839638829231262	0.21525117754936218	0.2343020737171173	0.09636043757200241	0.26452314853668213	0.24288250505924225	0.16954761743545532	0.17526988685131073	0.24644310772418976	0.06398184597492218	0.09371443837881088	0.11017121374607086	0.09391827881336212	0.22885958850383759	0.10281629860401154	0.27205684781074524	0.1031390056014061	0.2066381573677063	0.09567037224769592	0.23339127004146576	0.054802004247903824	0.06191845238208771	0.1806839108467102	-0.08646225184202194	-0.1433536261320114	0.021148163825273514	-0.24175004661083221	-0.14935968816280365	-0.13921844959259033	-0.167139932513237	-0.11284279823303223	-0.04980555176734924	-0.046965960413217545	-0.026902049779891968	-0.19123756885528564	-0.09045718610286713	-0.17453956604003906	-0.1573905348777771	-0.02920606918632984	-0.2323613464832306	-0.19700399041175842	-0.1879412829875946	0.059187132865190506	-0.10160835087299347	-0.10079772025346756	0.024608246982097626	-0.2039615362882614	-0.1027669832110405	-0.13910843431949615	-0.21905972063541412	-0.13623234629631042	-0.16924701631069183	-0.11398155242204666	-0.0917670875787735	-0.12273110449314117	-0.1970418095588684	-0.19455486536026	-0.11415725201368332	-0.12402345985174179	-0.22360867261886597	-0.09015493094921112	0.06397300958633423	0.17397500574588776	0.09448681771755219	-0.07566697895526886	0.11378081142902374	-0.047630857676267624	-0.015804113820195198	-0.1164078414440155	0.024983864277601242	-0.15351468324661255	-0.01935676299035549	0.07043799012899399	-0.05766720697283745	-0.222597137093544	0.10841129720211029	-0.05810923874378204	0.0169063750654459	0.05994889512658119	-0.1557217389345169	0.11652275174856186	-0.15238524973392487	-0.1817743480205536	-0.04999963194131851	0.017954329028725624	0.02185344137251377	0.19722291827201843	-0.08476239442825317	0.2122393548488617	0.07348030805587769	0.1651369333267212	0.09176477789878845	0.09165631979703903	0.04573417082428932	0.01939636468887329	0.24685604870319366	0.0918114110827446	0.1389463096857071	0.08865775913000107	0.20325270295143127	-0.1729860007762909	-0.04604269936680794	-0.08083059638738632	-0.15675950050354004	0.08634787052869797	-0.1533171832561493	-0.05178014934062958	-0.1610482782125473	-0.1264420747756958	-0.22144615650177002	-0.23061202466487885	-0.12343988567590714	-0.03179781883955002	-0.13849127292633057	-0.09854193776845932	0.24975645542144775	-0.10800421983003616	-0.3908991813659668	-0.2713184654712677	-0.1947021782398224	-0.22268174588680267	-0.1579667627811432	0.06065317615866661	0.11638109385967255	0.05794356390833855	0.1435915231704712	0.27980443835258484	0.3366878926753998	0.14033500850200653	0.2508096694946289	0.20340538024902344	0.1120748519897461	-0.10715126246213913	0.1589544117450714	-0.19619525969028473	0.0640699714422226	0.0718393474817276	-0.05092287436127663	-0.057815518230199814	-0.050751205533742905	0.01655176468193531	0.34573572874069214	-0.06989949941635132	0.006735492963343859	-0.09541230648756027	-0.28824543952941895	-0.16150175034999847	-0.12492996454238892	-0.19280575215816498	-0.31250444054603577	-0.1979953944683075	-0.3058697283267975	-0.3614555299282074	0.09555085748434067	-0.25081878900527954	0.24393637478351593	0.21310633420944214	0.12866167724132538	0.09028133004903793	-0.05394696071743965	0.1598576009273529	-0.03808818757534027	0.19375461339950562	0.06482027471065521	0.2158951759338379	0.2854864001274109	-0.02850809134542942	0.07974604517221451	0.08207505196332932	0.10864385217428207	0.008455474860966206	-0.015898775309324265	0.049948904663324356	-0.09444141387939453	0.014568032696843147	0.167215958237648	0.07941807061433792	-0.0985938236117363	-0.25146862864494324	-0.26447051763534546	-0.1721431314945221	-0.019022049382328987	-0.09414349496364594	-0.16443251073360443	-0.10695135593414307	-0.22996433079242706	-0.0880710631608963	-0.03021598793566227	
Oui/personne/saine	0.5637204647064209	1.0	0.510726273059845	0.37019211053848267	0.4601719379425049	0.3178005814552307	0.43666940927505493	0.3716406226158142	0.4571458101272583	0.32243409752845764	0.30117666721343994	0.16238847374916077	0.39834097027778625	0.03925314173102379	0.1599176675081253	0.2049385905265808	0.06855357438325882	0.04704028740525246	-0.06148092448711395	0.1241644099354744	-0.007328276988118887	-0.17424246668815613	0.08152832835912704	0.04200454428792	-0.0750066414475441	-0.03679757937788963	0.08404240757226944	0.037389662116765976	-0.12476839125156403	-0.06652003526687622	0.1645711362361908	-0.11151301860809326	0.1947035789489746	0.19958695769309998	0.13605153560638428	0.07863721251487732	0.24509654939174652	0.1778581142425537	0.18026725947856903	0.18640024960041046	0.20217880606651306	0.0792183130979538	0.12865155935287476	0.08339773118495941	0.01771058700978756	0.12970195710659027	0.12757721543312073	0.225700244307518	0.11732813715934753	0.33993303775787354	0.07430839538574219	0.22687408328056335	0.10647688806056976	0.14679625630378723	0.2717864215373993	-0.08620958775281906	-0.04545961320400238	-0.07189865410327911	-0.21846117079257965	-0.17166344821453094	-0.04443948343396187	-0.1668083518743515	-0.25467973947525024	-0.07978946715593338	-0.054625704884529114	-0.17490854859352112	-0.1420629471540451	-0.04764297977089882	-0.1377832144498825	-0.11781333386898041	-0.04755115136504173	-0.05062272027134895	-0.07328931987285614	-0.1695808619260788	-0.004281698260456324	-0.11767370253801346	-0.13013459742069244	0.07749979943037033	-0.13420520722866058	-0.0385436974465847	-0.135405033826828	-0.24991391599178314	-0.19515006244182587	-0.08127344399690628	-0.11073432862758636	-0.07340837270021439	-0.1750718504190445	-0.1923869252204895	-0.08445283770561218	0.003012936096638441	-0.06833253055810928	-0.18177147209644318	-0.07952646911144257	0.10832729190587997	0.1379416286945343	0.1008826494216919	0.056677546352148056	0.09849380701780319	0.060386773198843	0.011898188851773739	0.0018436642130836844	0.054639238864183426	-0.03416848182678223	-0.003491938579827547	0.05741281434893608	0.027346119284629822	-0.034270256757736206	0.1633346974849701	0.0043163001537323	0.028735816478729248	-0.04691159352660179	-0.035248078405857086	0.0763973668217659	-0.1307584047317505	-0.11693010479211807	-0.05372215807437897	-0.08650482445955276	0.018895315006375313	0.1929926723241806	-0.010770085267722607	0.0016143566463142633	0.04575251415371895	0.07588069140911102	0.026418469846248627	-0.040001217275857925	0.040108002722263336	-0.09197821468114853	0.11312972009181976	0.026029448956251144	0.08214924484491348	0.08415111154317856	-0.04266100376844406	-0.04304444417357445	-0.07403242588043213	-0.12727893888950348	-0.2323630154132843	0.05202893912792206	-0.05364108085632324	-0.1357688307762146	-0.1716684252023697	-0.11879070848226547	-0.07547476887702942	-0.07868248969316483	-0.12994307279586792	-0.034455057233572006	-0.11432898044586182	-0.10873576253652573	0.3677149713039398	-0.09760241210460663	-0.2130623161792755	-0.24745701253414154	-0.20264668762683868	-0.1543688327074051	-0.10022490471601486	0.01287615206092596	0.03597213700413704	0.07053600251674652	0.08324851095676422	0.08065523952245712	0.29164448380470276	0.12663686275482178	0.16436785459518433	0.21303130686283112	0.09916473925113678	-0.11416643857955933	0.05847997963428497	-0.19083578884601593	0.03612983226776123	0.19094593822956085	-0.02894986979663372	0.009840409271419048	-0.06980866193771362	-0.0016269201878458261	0.19794875383377075	-0.03422946855425835	-0.013747842982411385	0.02424938604235649	-0.12250648438930511	-0.12109112739562988	-0.03226562961935997	0.023774633184075356	-0.14823240041732788	-0.024599997326731682	-0.21278874576091766	-0.15955521166324615	0.02294182777404785	-0.11548864096403122	0.1291206032037735	0.1571180522441864	0.1967501938343048	0.04685831442475319	-0.024934714660048485	0.10669106990098953	0.0359710231423378	0.13314487040042877	0.02035556733608246	0.18645747005939484	0.11225392669439316	-0.029291169717907906	0.07410913705825806	0.1521095186471939	-0.019510090351104736	-0.035151928663253784	-0.048206865787506104	0.03826519101858139	-0.054938577115535736	-0.05226923152804375	0.06186717748641968	0.04302505403757095	-0.03620633855462074	-0.13187816739082336	-0.1015257015824318	-0.1282375007867813	-0.058415140956640244	-0.0364595390856266	-0.05207812786102295	-0.09772410988807678	-0.16255946457386017	0.0635639876127243	0.003846155246719718	
Oui/peau/saine	0.506010115146637	0.510726273059845	1.0	0.32886961102485657	0.5676224231719971	0.2288215458393097	0.4732362926006317	0.4078032970428467	0.4517073929309845	0.35536906123161316	0.3243606686592102	0.03757699951529503	0.7078955173492432	0.15951301157474518	0.21332725882530212	0.1766308844089508	0.056073401123285294	0.08316851407289505	-0.022904984652996063	0.22625203430652618	0.06026219204068184	-0.13151255249977112	-0.029828617349267006	0.1448444426059723	-0.10667287558317184	-0.08096501976251602	-0.05026072636246681	0.04207238927483559	0.07063598930835724	0.055510006844997406	0.17457447946071625	-0.11873134970664978	0.15749965608119965	0.16323603689670563	0.19843243062496185	0.12334992736577988	0.36618772149086	0.1511908769607544	0.21509617567062378	0.3061119019985199	0.15286040306091309	0.192083939909935	0.06837386637926102	0.015521260909736156	0.15479932725429535	0.3130339980125427	0.08920804411172867	0.20659595727920532	0.19786480069160461	0.3374392092227936	0.12511330842971802	0.17466123402118683	0.14805670082569122	0.1424691081047058	0.12870599329471588	-0.12583447992801666	-0.1470545530319214	-0.01613469235599041	-0.16962930560112	-0.10598776489496231	-0.14268414676189423	-0.022679438814520836	-0.12376679480075836	-0.0668431967496872	-0.16365975141525269	0.0036899028345942497	-0.0352105088531971	0.04511145129799843	-0.04628967121243477	-0.04934977367520332	0.10110024362802505	-0.16241885721683502	-0.0671544298529625	-0.026346584782004356	0.1321311742067337	-0.07535013556480408	-0.11547739803791046	0.1112058013677597	-0.06239303573966026	-0.04447519779205322	-0.11546099931001663	-0.13386951386928558	-0.04977662116289139	-0.07183146476745605	-0.12801948189735413	0.020584767684340477	0.09561330080032349	-0.04578835889697075	-0.02751690335571766	-0.0022252609487622976	-0.09411822259426117	-0.13422933220863342	-0.11503685265779495	0.19321899116039276	0.15702125430107117	-0.010576182045042515	0.012356022372841835	0.08763589709997177	0.03145632892847061	-0.026598282158374786	-0.07614263892173767	0.08001892268657684	0.0008978183032013476	-0.046849574893713	0.16441497206687927	0.20697173476219177	-0.05525287240743637	0.04717916250228882	-0.0864580050110817	-0.023020640015602112	0.0796162337064743	0.07251950353384018	0.19596713781356812	0.020570622757077217	-0.07897515594959259	0.01509086973965168	-0.024732569232583046	0.14710396528244019	0.2156386375427246	0.15098093450069427	0.0650036484003067	0.12687624990940094	0.22748291492462158	0.016967756673693657	-0.0010968729620799422	0.08123466372489929	0.04126851633191109	0.2292892336845398	0.030198460444808006	0.10356740653514862	0.16978181898593903	0.02228621579706669	-0.1206958070397377	-0.023136528208851814	-0.03489309921860695	-0.07828161120414734	0.17646969854831696	-0.06781653314828873	0.01232929341495037	-0.13778765499591827	-0.0632258728146553	-0.09102261066436768	-0.09439443796873093	-0.010226619429886341	0.03557916730642319	-0.0196387842297554	-0.0826847106218338	0.2367417812347412	-0.03453643620014191	-0.18085098266601562	-0.14061091840267181	-0.10801853984594345	-0.06824769079685211	-0.08895647525787354	0.14394035935401917	0.16165633499622345	0.1603873074054718	0.05896860733628273	0.16774076223373413	0.3423457145690918	0.21092291176319122	0.15029703080654144	0.16838882863521576	0.10748088359832764	-0.06867735832929611	0.13951562345027924	-0.15257710218429565	0.0336262471973896	0.16878895461559296	0.07191775739192963	-0.11205296963453293	0.042231280356645584	0.15485860407352448	0.24586902558803558	0.023807963356375694	0.09769099205732346	-0.015218110755085945	-0.10206109285354614	-0.20856623351573944	-0.017474215477705002	-0.1744738072156906	-0.2015567123889923	-0.01888028346002102	-0.2167593538761139	-0.17650748789310455	0.051594626158475876	-0.15889886021614075	0.15306900441646576	0.06982715427875519	0.1571090817451477	0.1510864496231079	0.10064836591482162	0.13358722627162933	0.06986828148365021	0.4432314336299896	0.14653825759887695	0.1969487965106964	0.17146781086921692	-0.17258694767951965	0.01480310782790184	0.17441099882125854	0.03044605255126953	0.012725667096674442	-0.11422429978847504	-0.051746174693107605	-0.17993023991584778	-0.09142816066741943	0.03068823181092739	-0.0686875581741333	0.05856109783053398	-0.06699466705322266	-0.011956806294620037	-0.12624973058700562	-0.06885236501693726	-0.007830464281141758	0.038057517260313034	-0.01608939841389656	-0.10627829283475876	0.05563340708613396	0.03594910725951195	
Oui/nourriture/saine	0.37068450450897217	0.37019211053848267	0.32886961102485657	1.0	0.339557945728302	0.3218940794467926	0.3752094805240631	0.29397842288017273	0.5025948286056519	0.3931241035461426	0.2818399965763092	0.1419149488210678	0.27788522839546204	-0.06537024676799774	0.17794053256511688	0.16117341816425323	0.15878406167030334	0.055618882179260254	0.09398169070482254	0.1144898310303688	-0.06951736658811569	-0.1207396537065506	0.1277446448802948	0.12300466746091843	0.035512201488018036	-0.015870891511440277	0.09524229913949966	0.08789639919996262	-0.006503667216747999	-0.020756585523486137	0.22955377399921417	0.1420588195323944	0.10686380416154861	0.15290993452072144	0.09688073396682739	0.1622539609670639	0.10994628816843033	0.09053332358598709	0.09046225994825363	-0.007026079576462507	0.2636670768260956	-0.0024771466851234436	-0.002442682161927223	-0.10890832543373108	-0.014425624161958694	0.1150471568107605	0.040514227002859116	0.12254124134778976	0.013312781229615211	0.2327481061220169	-0.0021761672105640173	0.08505166321992874	-0.0050382912158966064	0.016219306737184525	0.07943935692310333	0.14216384291648865	0.16532287001609802	-0.04587080329656601	-0.026957033202052116	0.0015334079507738352	0.2017321139574051	-0.012129342183470726	0.027841396629810333	0.00457745511084795	0.20386360585689545	0.03903971612453461	-0.18047098815441132	-0.011564717628061771	-0.001950917299836874	-0.033339012414216995	-0.05942482501268387	0.02105451188981533	-0.16974222660064697	-0.23610717058181763	-0.11514658480882645	-0.048074766993522644	-0.0023172262590378523	0.008791930042207241	-0.17077738046646118	-0.04640906676650047	0.005799437873065472	-0.15242379903793335	0.001869742525741458	-0.07751312851905823	-0.1854797601699829	0.027223067358136177	-0.12133319675922394	-0.10948662459850311	0.005934384651482105	0.023968620225787163	0.09224577248096466	0.11003581434488297	0.11416075378656387	0.21931400895118713	0.08435405790805817	0.2385353296995163	0.06759443134069443	0.05383613705635071	0.1207914650440216	0.2935938239097595	0.17549189925193787	0.13292917609214783	0.017230849713087082	0.0848374143242836	0.12845973670482635	0.08748809248209	0.09443316608667374	0.3467600345611572	0.134946808218956	0.16305194795131683	-0.03562973812222481	-0.12427353113889694	-0.11333487927913666	-0.11241243034601212	-0.08104555308818817	-0.05029233172535896	-0.053026095032691956	-0.09998954087495804	0.03005298227071762	-0.11189836263656616	-0.003044601297006011	-0.04251372814178467	0.045804496854543686	0.028278594836592674	0.07890523970127106	-0.006187895778566599	-0.10907167941331863	-0.10374099016189575	0.025432411581277847	-0.03887496516108513	0.09145247936248779	0.05753611773252487	-0.11187368631362915	-0.15918214619159698	-0.08452771604061127	-0.11477147042751312	0.01826934516429901	0.19334717094898224	-0.14130833745002747	-0.13191847503185272	-0.03842560574412346	-0.027237283065915108	-0.17225699126720428	-0.11134212464094162	-0.1357143074274063	-0.25253215432167053	-0.10296864807605743	-0.03773863613605499	-0.008783102035522461	-0.13224224746227264	-0.058056917041540146	-0.1750442236661911	-0.21259918808937073	-0.169915571808815	0.1488998383283615	0.12237803637981415	0.020743997767567635	-0.04754346236586571	0.1133718192577362	0.25865617394447327	0.16695906221866608	0.17597797513008118	0.23984335362911224	0.0016640790272504091	-0.04840892180800438	0.046488095074892044	-0.034799881279468536	0.07661191374063492	0.12414225935935974	-0.1313103884458542	0.0914645716547966	-0.05340798199176788	-0.04225451126694679	0.21686621010303497	0.001174145843833685	-0.053676433861255646	0.08787012845277786	-0.044463664293289185	0.0580936037003994	0.006298690102994442	0.069797582924366	0.05900971218943596	0.06972502917051315	-0.04714113473892212	-0.03696991130709648	0.14376825094223022	-0.048728495836257935	0.004979473538696766	0.023562943562865257	0.09051916003227234	-0.09979699552059174	0.06380736082792282	0.10818082839250565	0.08867842704057693	0.062723308801651	0.10575103759765625	0.17140866816043854	0.09466640651226044	0.12695921957492828	-0.0022750478237867355	0.030734501779079437	0.011427708901464939	-0.07846591621637344	0.003382846713066101	0.06728645414113998	0.1656431406736374	4.039451960125007e-05	-0.030064748600125313	0.0745595321059227	-0.14083322882652283	-0.03351878747344017	-0.004248777870088816	-0.1230742484331131	0.01769864186644554	-0.03860451653599739	0.01676315627992153	-0.19796012341976166	-0.19383597373962402	-0.05981142818927765	-0.05438678711652756	
Oui/chair/saine	0.5843710899353027	0.4601719379425049	0.5676224231719971	0.339557945728302	1.0	0.17803430557250977	0.3702966868877411	0.2680407762527466	0.5859968662261963	0.41666650772094727	0.39969760179519653	0.04287450388073921	0.39130210876464844	-0.08826444298028946	0.06149371713399887	0.03303945064544678	-0.006071367766708136	-0.07047775387763977	-0.17652451992034912	0.22278457880020142	0.058908820152282715	-0.3050079643726349	-0.14247512817382812	0.040045566856861115	-0.26602911949157715	-0.028767645359039307	-0.2424762099981308	-0.061772026121616364	-0.1283748745918274	-0.13133615255355835	0.11091019958257675	-0.12459447234869003	0.060035478323698044	0.1553298681974411	0.2584816813468933	0.10272196680307388	0.3217603266239166	0.17028401792049408	0.2906075716018677	0.25727254152297974	0.2753117084503174	0.16595473885536194	0.17572319507598877	0.021477099508047104	0.2050248086452484	0.25590524077415466	0.09093878418207169	0.2995576858520508	0.2960894703865051	0.23464833199977875	0.19715449213981628	0.3888852894306183	0.10950177907943726	0.2361479252576828	0.12989173829555511	-0.1528259664773941	-0.21365830302238464	-0.03309608995914459	-0.24610279500484467	-0.08093971014022827	-0.2756572663784027	-0.10419586300849915	-0.06813047081232071	-0.1456514298915863	-0.11979162693023682	-0.11717656999826431	-0.09994708746671677	0.09583808481693268	-0.06536752730607986	-0.015339733101427555	0.034613050520420074	-0.2910003960132599	-0.14907649159431458	-0.12398169934749603	0.0918831080198288	-0.0203635785728693	-0.10181397944688797	0.07749684154987335	-0.1678956151008606	-0.1603061705827713	-0.10960914939641953	-0.07073231041431427	-0.05073278769850731	-0.18613985180854797	-0.10729978233575821	-0.04705285280942917	0.04331286996603012	-0.09107588231563568	-0.14943720400333405	-0.051832061260938644	-0.10489724576473236	-0.17425107955932617	-0.1779574155807495	0.13584472239017487	0.14591388404369354	-0.010152922011911869	-0.0822080448269844	0.14374978840351105	0.04535822942852974	-0.12256629765033722	-0.11716744303703308	0.11339804530143738	-0.07454604655504227	-0.07214007526636124	0.12820979952812195	0.09641192108392715	-0.17029765248298645	-0.006021467503160238	-0.1895517259836197	-0.10372054576873779	0.05950675904750824	-0.022138571366667747	0.1304413229227066	-0.030134156346321106	-0.13983450829982758	0.03830781951546669	-0.04566480219364166	0.04723299294710159	0.08149643242359161	-0.05729672312736511	0.08066216856241226	0.041647061705589294	0.0952867865562439	0.02628958597779274	0.01440842729061842	-0.04187470301985741	0.01526839379221201	0.1839381903409958	0.07120456546545029	0.08995415270328522	0.11963345855474472	0.1013227179646492	-0.1737780123949051	-0.02003776840865612	-0.05315995216369629	-0.03133069723844528	0.14276699721813202	-0.1396593451499939	0.041972771286964417	-0.07477500289678574	-0.07229503989219666	-0.1800469309091568	-0.14170224964618683	-0.0929684042930603	0.05453748628497124	-0.03140800818800926	-0.011272584088146687	0.2744581997394562	-0.16143272817134857	-0.2446124404668808	-0.1703922599554062	-0.10902348905801773	-0.1226959228515625	-0.1360686868429184	0.16940747201442719	0.08392644673585892	0.17440743744373322	0.12866346538066864	0.2738635838031769	0.2787318825721741	0.19023898243904114	0.26494622230529785	0.2121114432811737	0.09384365379810333	-0.07535597681999207	0.16227518022060394	-0.21320396661758423	-0.006226025056093931	0.035593993961811066	0.07306808233261108	-0.08146754652261734	0.03755846619606018	0.0823412537574768	0.285747230052948	-0.03009314090013504	-0.018112003803253174	-0.2455163598060608	-0.3605990409851074	-0.25184592604637146	-0.14273366332054138	-0.3350032866001129	-0.3483642041683197	-0.19560669362545013	-0.3217906951904297	-0.3834715485572815	-0.02635376900434494	-0.3263576924800873	0.24929602444171906	0.14387249946594238	0.10929661989212036	0.12337012588977814	0.0904698595404625	0.19615861773490906	0.09507851302623749	0.29292047023773193	0.09950927644968033	0.20337478816509247	0.21959072351455688	-0.2629382610321045	-0.0886940211057663	0.05108394846320152	-0.044430170208215714	-0.08264169842004776	-0.20427101850509644	-0.1743849515914917	-0.2868107855319977	-0.06649927794933319	0.005431573372334242	-0.1178855299949646	-0.09803004562854767	-0.20460189878940582	-0.2131485790014267	-0.22971032559871674	-0.11669746041297913	-0.12575475871562958	-0.12633952498435974	-0.17152522504329681	-0.17816846072673798	-0.1168559119105339	-0.08977845311164856	
