	Oui/vie/saine	Oui/personne/saine	Oui/peau/saine	Oui/nourriture/saine	Oui/chair/saine	Oui/écorces/saines	Oui/dents/saines	Oui/bouche/saine	Oui/jambe/saine	Oui/feuilles/saines	Non/colère/saine	Oui/bretelles/fines	Oui/peau/fine	Oui/couche/fine	Oui/robe/fine	Oui/lames/fines	Oui/feuilles/fines	Oui/moustaches/fines	Oui/laine/fine	Oui/tissu/fin	Oui/matelas/fin	Non/observateur/fin	Oui/moustache/fine	Oui/membrane/fine	Oui/sandales/fines	Oui/pattes/fines	Oui/lunettes/fines	Oui/bandes/fines	Oui/mouchoir/fin	Oui/collier/fin	Oui/cigarettes/fines	Oui/stylet/fin	Non/ouïe/fine	Oui/lèvres/brillantes	Oui/veine/brillante	Oui/épées/brillantes	Oui/boule/brillante	Oui/constellations/brillantes	Oui/tissu/brillant	Oui/cuirasse/brillante	Oui/sphère/brillante	Oui/halo/brillant	Oui/pièces/brillantes	Non/idée/brillante	Oui/éclats/brillants	Oui/dents/brillantes	Oui/lunettes/brillantes	Oui/chaussures/brillantes	Oui/cristaux/brillants	Oui/lame/brillante	Oui/lune/brillante	Oui/métal/brillant	Oui/anneau/brillant	Oui/aiguilles/brillantes	Non/élève/brillant	Oui/père/bon	Oui/élèves/bons	Oui/mère/bonne	Oui/nageur/bon	Oui/tireur/bon	Oui/étudiants/bons	Oui/professeure/bonne	Oui/commandant/bon	Oui/jardinier/bon	Oui/comédienne/bonne	Non/douche/bonne	Oui/cadres/grands	Oui/lévrier/grand	Oui/nef/grande	Oui/portefeuille/grand	Oui/figurines/grandes	Oui/salon/grand	Oui/fenêtres/grandes	Oui/carnets/grands	Oui/mains/grandes	Oui/arc/grand	Non/chanteur/grand	Oui/salle/grande	Oui/arbres/grands	Oui/escalier/grand	Oui/supermarché/grand	Oui/chapiteau/grand	Oui/écurie/grande	Oui/chapeau/grand	Oui/couteau/grand	Oui/îles/grandes	Oui/panneaux/grands	Non/journalistes/grands	Oui/marquise/belle	Oui/princesse/belle	Oui/chevaux/beaux	Oui/violon/beau	Oui/baron/beau	Oui/fleurs/belles	Oui/maison/belle	Oui/visage/beau	Oui/pantalon/beau	Oui/bateau/beau	Non/couple/beau	Oui/salon/beau	Oui/garçon/beau	Oui/robe/belle	Oui/bracelet/beau	Oui/sièges/beaux	Oui/feuillages/beaux	Oui/cathédrale/belle	Oui/seins/beaux	Oui/table/belle	Oui/chapeau/beau	Non/temps/beau	Oui/balles/plomb	Oui/lamelles/plomb	Oui/balle/plomb	Oui/noyaux/plomb	Oui/cartouches/plomb	Oui/billes/plomb	Oui/boulet/plomb	Oui/bille/plomb	Oui/plaque/plomb	Oui/coupole/plomb	Non/soleil/plomb	Oui/urne/plomb	Oui/tablette/plomb	Oui/tuyau/plomb	Oui/cercueil/plomb	Oui/cage/plomb	Oui/gants/plomb	Oui/masse/plomb	Oui/lingot/plomb	Oui/morceau/plomb	Oui/armatures/plomb	Non/silence/plomb	Oui/cheval/grand	Oui/appartement/grand	Oui/lit/grand	Oui/seau/grand	Oui/tableau/grand	Oui/table/grande	Oui/parking/grand	Oui/librairie/grande	Oui/bureau/grand	Oui/miroir/grand	Non/vent/grand	Oui/manteaux/grands	Oui/surface/grande	Oui/mur/grand	Oui/maison/grande	Oui/femme/grande	Oui/parc/grand	Oui/poignard/grand	Oui/chêne/grand	Oui/tentes/grandes	Oui/sacs/grands	Non/ami/grand	Oui/fossé/profond	Oui/galeries/profondes	Oui/gorges/profondes	Oui/puits/profond	Oui/fosse/profonde	Oui/grotte/profonde	Oui/faille/profonde	Oui/caverne/profonde	Oui/forêt/profonde	Oui/cavité/profonde	Non/dégoût/profond	Oui/lac/profond	Oui/tranchées/profondes	Oui/canyons/profonds	Oui/crique/profonde	Oui/sous-sol/profond	Oui/trous/profonds	Oui/remous/profond	Oui/sillon/profond	Oui/douve/profonde	Oui/puisard/profond	Non/sommeil/profond	Oui/lunettes/grosses	Oui/boutons/gros	Oui/chevalière/grosse	Oui/piquets/gros	Oui/objet/gros	Oui/vaisseau/gros	Oui/poche/grosse	Oui/bacs/gros	Oui/flocons/gros	Oui/cloches/grosses	Non/chagrin/gros	Oui/troupeau/éléphants	Oui/groupe/éléphants	Oui/bouse/éléphant	Oui/pattes/éléphants	Oui/défenses/éléphant	Oui/trompe/éléphant	Oui/crânes/éléphant	Oui/peau/éléphant	Oui/dents/éléphant	Oui/tête/éléphant	Non/mémoires/éléphant	Oui/équipement/lourd	Oui/plateau/lourd	Oui/cartable/lourd	Oui/manteau/lourd	Oui/ouvrage/lourd	Oui/bouclier/lourd	Oui/portail/lourd	Oui/revolver/lourd	Oui/crâne/lourd	Oui/sac/lourd	Non/bilan/lourd	Oui/doigts/longs	Oui/mèches/longues	Oui/chaussette/longue	Oui/bras/long	Oui/tables/longues	Oui/guibolles/longues	Oui/moustaches/longues	Oui/siège/long	Oui/mur/long	Oui/queue/longue	Non/lettre/longue
Oui/vie/saine	1.0	0.7617315649986267	0.7403078079223633	0.5733586549758911	0.763556957244873	0.3131118714809418	0.3889956474304199	0.6108464002609253	0.7126202583312988	0.3124297857284546	0.5931146740913391	0.0181791502982378	0.4676690697669983	0.2754790186882019	0.32348179817199707	0.07921499013900757	0.010287473909556866	0.012463564984500408	0.27553534507751465	0.24645483493804932	0.19715577363967896	0.19866943359375	0.306002140045166	0.3566952645778656	0.017286822199821472	-0.04656323418021202	-0.0014501756522804499	-0.10374791920185089	0.2258821427822113	0.19044330716133118	0.0637505054473877	0.17130547761917114	0.39790135622024536	0.13390704989433289	0.38245564699172974	0.13248911499977112	0.4625600576400757	0.15841573476791382	0.3146064281463623	0.47709110379219055	0.4226740002632141	0.2584294080734253	0.09484919160604477	0.5191996097564697	0.15137504041194916	0.1342172622680664	0.09708058089017868	0.11989928781986237	0.12314082682132721	0.5331349968910217	0.3678622245788574	0.29083454608917236	0.343258798122406	0.14522986114025116	0.34807854890823364	0.1341446340084076	0.004780389368534088	0.3263552188873291	0.10347147285938263	0.1712610423564911	0.016071243211627007	0.32919785380363464	0.17093582451343536	0.1669503003358841	0.24404454231262207	0.36595797538757324	-0.009232940152287483	0.11714516580104828	0.2674601376056671	0.09256929159164429	0.030455898493528366	0.1844271868467331	0.00028875505086034536	-0.014219451695680618	0.07001524418592453	0.12713226675987244	0.0713198184967041	0.387143075466156	-0.07507392019033432	0.22856101393699646	0.2224607616662979	0.19082312285900116	0.304652601480484	0.2076524943113327	0.15892133116722107	0.07365889847278595	0.03778642416000366	-0.07015489041805267	0.3760274350643158	0.3489440381526947	0.06963887065649033	0.2243516892194748	0.21482490003108978	0.11454128473997116	0.34279632568359375	0.2714705169200897	0.3083329498767853	0.28316324949264526	0.275795578956604	0.25398826599121094	0.20693667232990265	0.3848661184310913	0.26282691955566406	0.09940441697835922	0.1546308398246765	0.3921888470649719	0.07268260419368744	0.37769657373428345	0.2465842068195343	0.25698322057724	0.25186294317245483	0.059407129883766174	0.28610318899154663	0.19160035252571106	0.25152966380119324	0.2631395757198334	0.24707791209220886	0.29409414529800415	0.2620082199573517	0.2213398814201355	0.3200412690639496	0.2956012487411499	0.2645483911037445	0.306260347366333	0.2214706391096115	0.3000320792198181	0.22327624261379242	0.2827022671699524	0.27148300409317017	0.2535554766654968	0.11725635826587677	0.25619396567344666	0.12922164797782898	0.2091551125049591	0.17630068957805634	0.21608205139636993	0.2178737372159958	0.2949312627315521	0.19908517599105835	0.39103949069976807	0.21068304777145386	0.1965988725423813	0.17416603863239288	-0.04302182421088219	0.3193475902080536	0.22379106283187866	0.22334028780460358	0.3760893940925598	0.15593798458576202	0.17581574618816376	0.17572280764579773	-0.023291820660233498	-0.034353215247392654	0.18565429747104645	0.2582630217075348	0.061384428292512894	-0.000510583573486656	0.2542770504951477	0.37911126017570496	0.44029906392097473	0.46002650260925293	0.3640871047973633	0.40726447105407715	0.3605058789253235	0.2207438200712204	0.24155716598033905	-0.004015396814793348	-0.11158875375986099	0.36159974336624146	0.24151961505413055	-0.004344150424003601	0.2542295753955841	0.29020318388938904	0.3734193444252014	0.23297803103923798	0.2651517391204834	0.023034075275063515	0.041706014424562454	0.2004205733537674	-0.04747111722826958	0.2084202766418457	0.19218598306179047	0.21774737536907196	-0.07474996894598007	-0.037924911826848984	0.055703066289424896	0.2030954211950302	-0.1374145895242691	-0.10684206336736679	0.15334536135196686	-0.12419513612985611	0.027326319366693497	0.21600274741649628	0.11296061426401138	0.18283818662166595	0.08515491336584091	0.10898970067501068	0.09886728972196579	0.20008960366249084	0.20313884317874908	0.2438993602991104	0.25563448667526245	0.2089969366788864	0.23653918504714966	0.1998571902513504	0.23719312250614166	0.24712887406349182	0.21734414994716644	0.2668206989765167	-0.048468947410583496	0.011373107321560383	0.19053193926811218	0.06398124247789383	-0.0873861014842987	-0.04231850057840347	-0.07699381560087204	0.16010695695877075	0.054480526596307755	0.15992820262908936	0.22360768914222717	
Oui/personne/saine	0.7617315649986267	1.0	0.7653790712356567	0.6641119718551636	0.7640607357025146	0.31640055775642395	0.42885661125183105	0.718751847743988	0.7585922479629517	0.24045336246490479	0.6850494146347046	0.001618134556338191	0.5077944993972778	0.31356358528137207	0.34922170639038086	0.08784846216440201	-0.00933074951171875	0.007608380634337664	0.2949090003967285	0.2874181568622589	0.2646026313304901	0.2712099552154541	0.3532925546169281	0.3974132835865021	0.02789691463112831	-0.06695982068777084	0.02711963839828968	-0.10533072799444199	0.2609160840511322	0.22779476642608643	0.05804808437824249	0.23525071144104004	0.4293622374534607	0.110012486577034	0.3558422029018402	0.0610656663775444	0.41631197929382324	0.1534605622291565	0.3149197995662689	0.43112555146217346	0.43638092279434204	0.25230303406715393	0.021876003593206406	0.44965454936027527	0.10688735544681549	0.05054109916090965	0.03755484148859978	0.05378582328557968	0.12509474158287048	0.5533350110054016	0.3917520046234131	0.29220888018608093	0.37700361013412476	0.09759914875030518	0.345440536737442	0.11917030066251755	0.001982547575607896	0.3195493519306183	0.11682070046663284	0.1921526938676834	-0.005728002171963453	0.36211568117141724	0.1917254477739334	0.19265645742416382	0.2652966380119324	0.3460249602794647	-0.031637243926525116	0.1263415366411209	0.2632681429386139	0.09556605666875839	0.0032186773605644703	0.22148482501506805	-0.06761394441127777	-0.00928382109850645	0.02238413877785206	0.14377667009830475	0.0583481602370739	0.35508963465690613	-0.07664473354816437	0.22435688972473145	0.21049357950687408	0.18136435747146606	0.26161709427833557	0.21692651510238647	0.15051643550395966	0.04613841697573662	0.013511942699551582	-0.11314625293016434	0.3501732647418976	0.35624751448631287	0.04826592653989792	0.21949535608291626	0.23640947043895721	-0.013422594405710697	0.30207380652427673	0.25625109672546387	0.2773977220058441	0.27140742540359497	0.28193309903144836	0.21436913311481476	0.20991277694702148	0.37031733989715576	0.2433485984802246	0.010500434786081314	0.09911394119262695	0.3404698371887207	0.038792818784713745	0.3543875813484192	0.25620347261428833	0.2692619860172272	0.2722228467464447	0.08626298606395721	0.33563703298568726	0.2131854146718979	0.2721925675868988	0.2855485677719116	0.24644817411899567	0.31634217500686646	0.2776170074939728	0.26366299390792847	0.29179584980010986	0.3191080689430237	0.28726983070373535	0.31072747707366943	0.25209033489227295	0.2988114655017853	0.2357407957315445	0.30735453963279724	0.2995186746120453	0.3000723123550415	0.15363608300685883	0.26011011004447937	0.15908527374267578	0.1974010467529297	0.21639342606067657	0.19506998360157013	0.2258882075548172	0.28626465797424316	0.18837589025497437	0.39654526114463806	0.20553317666053772	0.22900599241256714	0.1799422800540924	-0.029649153351783752	0.2837466895580292	0.20318910479545593	0.18651878833770752	0.4531743824481964	0.17296890914440155	0.17293527722358704	0.2079552412033081	-0.1153050884604454	-0.07657213509082794	0.1886230856180191	0.26495417952537537	0.04121026024222374	-0.03495753929018974	0.2759320139884949	0.3800990581512451	0.5014938116073608	0.4868971109390259	0.423842191696167	0.4321673512458801	0.41194796562194824	0.26296266913414	0.27291080355644226	0.02551676332950592	-0.09928687661886215	0.4017318785190582	0.27272945642471313	-0.004920054692775011	0.2979753911495209	0.28244173526763916	0.4092033803462982	0.2761020362377167	0.27875399589538574	0.01275674905627966	0.02279871515929699	0.2191905379295349	-0.044609107077121735	0.23945769667625427	0.19522960484027863	0.21405911445617676	-0.050114817917346954	-0.06204884126782417	0.023202234879136086	0.21192151308059692	-0.14192675054073334	-0.10512964427471161	0.17467957735061646	-0.09870496392250061	0.028714006766676903	0.2339089810848236	0.15886373817920685	0.1835898458957672	0.11310278624296188	0.15451662242412567	0.12271547317504883	0.2550894021987915	0.29437655210494995	0.27416113018989563	0.30937474966049194	0.2748657464981079	0.31454816460609436	0.27143537998199463	0.3063245713710785	0.31097808480262756	0.26990729570388794	0.3233852684497833	-0.08827686309814453	-0.023279331624507904	0.20047873258590698	0.07784851640462875	-0.1813623309135437	-0.11685112118721008	-0.15746009349822998	0.1816994696855545	0.053412698209285736	0.1294896900653839	0.19802509248256683	
Oui/peau/saine	0.7403078079223633	0.7653790712356567	1.0	0.6264623999595642	0.750817596912384	0.34359586238861084	0.46017709374427795	0.7293679714202881	0.7012693285942078	0.29924148321151733	0.559532880783081	0.05982377752661705	0.6002682447433472	0.3165275454521179	0.40848803520202637	0.11902986466884613	0.037451133131980896	0.04784904792904854	0.3514407277107239	0.31208422780036926	0.30088967084884644	0.2426615208387375	0.3896322548389435	0.40435776114463806	0.056610848754644394	-0.0442507266998291	0.028013629838824272	-0.08082660287618637	0.29839932918548584	0.27133333683013916	0.069896399974823	0.2612575590610504	0.4392315447330475	0.10002908110618591	0.4362870156764984	0.11961421370506287	0.5021381378173828	0.12265802174806595	0.38870611786842346	0.47915253043174744	0.3631448447704315	0.2989044189453125	0.05564914271235466	0.46742913126945496	0.14921332895755768	0.1617828756570816	0.1429031491279602	0.09721904247999191	0.09179989248514175	0.6145290732383728	0.3932808041572571	0.3289914131164551	0.3979519307613373	0.12241631001234055	0.31771403551101685	0.17070256173610687	0.0025329377967864275	0.32987821102142334	0.13799512386322021	0.22979140281677246	0.010304221883416176	0.3742331266403198	0.22208380699157715	0.23398710787296295	0.30559566617012024	0.3912903964519501	-0.013230784796178341	0.1868828535079956	0.3278612196445465	0.13676580786705017	0.05882369354367256	0.21284273266792297	-0.03275667876005173	-0.023065809160470963	0.020104072988033295	0.1999668926000595	0.12216748297214508	0.37697476148605347	-0.02217879891395569	0.22660590708255768	0.2116483449935913	0.19733202457427979	0.3178110718727112	0.1995585709810257	0.20181520283222198	0.078136146068573	0.0727769285440445	-0.06301934272050858	0.35608598589897156	0.39055192470550537	0.10255593061447144	0.2500900328159332	0.250657320022583	0.08947356045246124	0.3686254024505615	0.3226124048233032	0.3187504708766937	0.3138839602470398	0.3009565472602844	0.30161431431770325	0.28501173853874207	0.39869165420532227	0.29779472947120667	0.07195155322551727	0.15989181399345398	0.38947588205337524	0.0863441526889801	0.3923986256122589	0.32383087277412415	0.2755793333053589	0.2968621253967285	0.15974771976470947	0.34737706184387207	0.25232771039009094	0.27381446957588196	0.29156196117401123	0.28927794098854065	0.33090704679489136	0.3312148451805115	0.2994978427886963	0.3189026415348053	0.32729974389076233	0.32479074597358704	0.3466935455799103	0.3040315806865692	0.34289446473121643	0.2584477663040161	0.3279499411582947	0.30313774943351746	0.3350636959075928	0.1902095377445221	0.30951768159866333	0.202616885304451	0.21772082149982452	0.21167822182178497	0.23145851492881775	0.23486490547657013	0.3098151981830597	0.21644487977027893	0.32141515612602234	0.23548205196857452	0.22894643247127533	0.2008373886346817	-0.030088186264038086	0.27235743403434753	0.24984104931354523	0.2550218999385834	0.4793284237384796	0.2040213793516159	0.23251380026340485	0.24445027112960815	-0.06706438213586807	-0.03360314294695854	0.1819094568490982	0.31707262992858887	0.06943509727716446	0.010701763443648815	0.2712410092353821	0.355391263961792	0.5789435505867004	0.50443035364151	0.3522211015224457	0.4278829097747803	0.30861151218414307	0.20361796021461487	0.2728803753852844	0.008201779797673225	-0.08684858679771423	0.38520464301109314	0.26824650168418884	0.030368244275450706	0.31649839878082275	0.3191014230251312	0.3845987021923065	0.25301966071128845	0.2806260585784912	0.029549002647399902	0.0869942381978035	0.24199718236923218	0.010562880896031857	0.22952423989772797	0.21313107013702393	0.2703179717063904	-0.015945235267281532	0.0042119380086660385	0.04753134027123451	0.24407702684402466	-0.10325659811496735	-0.09130308777093887	0.18312761187553406	-0.09701477736234665	0.07904478162527084	0.23432816565036774	0.16819950938224792	0.250798761844635	0.13583995401859283	0.18436941504478455	0.13823285698890686	0.23143333196640015	0.261300265789032	0.2791731059551239	0.26759588718414307	0.28243309259414673	0.30076080560684204	0.26011598110198975	0.275568425655365	0.2661336064338684	0.22112755477428436	0.3024149239063263	-0.03357049822807312	0.06340184062719345	0.24574141204357147	0.16701793670654297	-0.07712546736001968	-0.012354414910078049	-0.030281156301498413	0.2239794284105301	0.1255127340555191	0.18605159223079681	0.23132352530956268	
Oui/nourriture/saine	0.5733586549758911	0.6641119718551636	0.6264623999595642	1.0	0.6118080019950867	0.16407479345798492	0.22807171940803528	0.6279374957084656	0.6234440207481384	0.14956367015838623	0.5960134863853455	-0.023934753611683846	0.4758053719997406	0.35088589787483215	0.4147437512874603	0.021370304748415947	-0.019725816324353218	-0.0096134003251791	0.36304306983947754	0.32045817375183105	0.2824954092502594	0.2787802219390869	0.38563692569732666	0.4465188682079315	0.04123573750257492	-0.11316751688718796	-0.013383017852902412	-0.09391120076179504	0.2733556628227234	0.26702409982681274	0.033265065401792526	0.28836217522621155	0.48997798562049866	-0.014418716542422771	0.3249783217906952	0.03244815394282341	0.3841709494590759	0.06293084472417831	0.3049340546131134	0.404437392950058	0.45511358976364136	0.2103288769721985	-0.01900915615260601	0.4763106107711792	0.05203201249241829	0.012547815218567848	-0.007646846119314432	0.012474204413592815	0.0235353522002697	0.47263553738594055	0.4905359148979187	0.2628784775733948	0.3325154781341553	0.06664776057004929	0.30905410647392273	0.24243095517158508	-0.012016752734780312	0.35339754819869995	0.17996123433113098	0.23436570167541504	0.10525985807180405	0.5300506949424744	0.2792554497718811	0.3428448438644409	0.37035930156707764	0.48075613379478455	-0.07713901251554489	0.2130577117204666	0.3281795382499695	0.15367189049720764	-0.024745801463723183	0.22864815592765808	-0.0826740711927414	-0.05268268287181854	-0.03806035965681076	0.1759457141160965	0.10659679025411606	0.3923654556274414	-0.08857475221157074	0.1487620323896408	0.23151972889900208	0.18104350566864014	0.3304746150970459	0.2064984142780304	0.19146977365016937	-0.032848455011844635	-0.010978814214468002	-0.12462931126356125	0.30255478620529175	0.36517590284347534	0.025279231369495392	0.3014768064022064	0.20189319550991058	0.004830901976674795	0.2892826497554779	0.2661057114601135	0.26319342851638794	0.251851886510849	0.25550904870033264	0.28864818811416626	0.2979408800601959	0.3902398347854614	0.2803272306919098	-0.04748629033565521	-0.006129514425992966	0.3513825833797455	0.017764272168278694	0.34827080368995667	0.29485273361206055	0.2643691301345825	0.21016335487365723	0.0959198847413063	0.3295528292655945	0.17543788254261017	0.22392545640468597	0.27343714237213135	0.2671586871147156	0.34716886281967163	0.2727469503879547	0.2682918906211853	0.29088425636291504	0.3103000521659851	0.29353415966033936	0.30555373430252075	0.25645554065704346	0.25308170914649963	0.23491473495960236	0.31123051047325134	0.3077221214771271	0.2851082384586334	0.11847302317619324	0.2334175407886505	0.18906696140766144	0.24230125546455383	0.27587589621543884	0.23748832941055298	0.19541311264038086	0.3855343461036682	0.20413830876350403	0.37994199991226196	0.2346990555524826	0.19721898436546326	0.17902302742004395	-0.09003432095050812	0.24507440626621246	0.1840015947818756	0.1923542320728302	0.38199949264526367	0.22478602826595306	0.23592351377010345	0.2515663504600525	-0.08929953724145889	-0.08056072890758514	0.18923456966876984	0.26437366008758545	0.0434844046831131	-0.041663944721221924	0.27224138379096985	0.3970910906791687	0.5233128666877747	0.4831309914588928	0.4254176616668701	0.41430243849754333	0.36840003728866577	0.2649396061897278	0.2446489781141281	0.04115967079997063	-0.12304646521806717	0.39039668440818787	0.2901557683944702	-0.052822764962911606	0.26030901074409485	0.281128466129303	0.4154182970523834	0.2719922363758087	0.3350999355316162	0.002276316052302718	0.015829244628548622	0.2623828053474426	-0.059283141046762466	0.24660375714302063	0.2749215066432953	0.2823392152786255	-0.014507206156849861	-0.0015532844699919224	-0.0610443651676178	0.2114809900522232	-0.14697541296482086	-0.1810118556022644	0.18347100913524628	-0.0759972482919693	0.07047193497419357	0.24137963354587555	0.2136457860469818	0.22304129600524902	0.17790307104587555	0.23890694975852966	0.13321489095687866	0.1944681704044342	0.34821733832359314	0.24018153548240662	0.22170236706733704	0.2312329113483429	0.2651590406894684	0.15486522018909454	0.27136164903640747	0.2478904128074646	0.24213707447052002	0.34285005927085876	-0.06587319076061249	0.013994529843330383	0.3326232433319092	0.1755305528640747	-0.11609438061714172	-0.10540395230054855	-0.047356002032756805	0.27991780638694763	0.17550720274448395	0.17336143553256989	0.2958906292915344	
Oui/chair/saine	0.763556957244873	0.7640607357025146	0.750817596912384	0.6118080019950867	1.0	0.29511919617652893	0.36719465255737305	0.6945227980613708	0.7933304309844971	0.2415919452905655	0.6277333498001099	-0.006561571732163429	0.4910006821155548	0.29255467653274536	0.3631880581378937	0.0473116934299469	-0.02572808228433132	-0.025578876957297325	0.3604412376880646	0.3378424048423767	0.26231780648231506	0.2187618762254715	0.33121737837791443	0.41789138317108154	0.013716625049710274	-0.05938248336315155	-0.01902242749929428	-0.12351219356060028	0.25679948925971985	0.23107312619686127	0.09797452390193939	0.24101106822490692	0.470265656709671	0.1302575320005417	0.4288656413555145	0.10795889049768448	0.4544529318809509	0.1583816558122635	0.39157670736312866	0.4680730402469635	0.4754748046398163	0.2896854281425476	0.061707764863967896	0.5066487193107605	0.16972021758556366	0.0964803621172905	0.07441984862089157	0.09071541577577591	0.16700056195259094	0.5764002799987793	0.4125621020793915	0.38654017448425293	0.41755855083465576	0.1544179618358612	0.3858798146247864	0.13350825011730194	-0.02592257596552372	0.3450683057308197	0.090116485953331	0.16805937886238098	-0.028423326089978218	0.35211366415023804	0.19903825223445892	0.18206912279129028	0.30220967531204224	0.38699665665626526	-0.05863232538104057	0.1582481861114502	0.2943533658981323	0.10948699712753296	0.005230574402958155	0.22010068595409393	-0.056897588074207306	-0.04097406938672066	0.012598942033946514	0.14227943122386932	0.06877671182155609	0.3824176490306854	-0.12301327288150787	0.20148687064647675	0.23798952996730804	0.20744796097278595	0.3033568263053894	0.2275039404630661	0.1467754989862442	0.05589350685477257	0.01960563473403454	-0.13576173782348633	0.36683109402656555	0.34427347779273987	0.010959119535982609	0.20570388436317444	0.24440138041973114	0.027726707980036736	0.30969488620758057	0.2465837597846985	0.3092995584011078	0.27519476413726807	0.2762291133403778	0.22791288793087006	0.22191350162029266	0.3744913637638092	0.25671955943107605	0.012679272331297398	0.09212134033441544	0.34629306197166443	0.012688999064266682	0.3734409511089325	0.2850455641746521	0.26370230317115784	0.3058587908744812	0.10187532007694244	0.3458637297153473	0.23746837675571442	0.336382657289505	0.35132524371147156	0.26256489753723145	0.34436434507369995	0.3169191777706146	0.26956242322921753	0.38895124197006226	0.34744924306869507	0.29906511306762695	0.35335931181907654	0.2844257950782776	0.34340429306030273	0.27175217866897583	0.3237092196941376	0.3622044622898102	0.3224729597568512	0.19820603728294373	0.30551907420158386	0.14468474686145782	0.21677108108997345	0.18766066431999207	0.24772143363952637	0.2228468656539917	0.34352514147758484	0.20367330312728882	0.3954381048679352	0.2144865244626999	0.20487907528877258	0.18043749034404755	-0.06533483415842056	0.3432230055332184	0.2220340073108673	0.19498859345912933	0.3774281144142151	0.16175305843353271	0.1784294992685318	0.1940595656633377	-0.07697892189025879	-0.08909304440021515	0.19540001451969147	0.3196834623813629	0.05061968415975571	0.003649849211797118	0.3459591567516327	0.45723778009414673	0.47853919863700867	0.5174522995948792	0.4499169588088989	0.5155777931213379	0.4165399372577667	0.2603082060813904	0.28812867403030396	0.005989925470203161	-0.056917645037174225	0.42148688435554504	0.317580908536911	0.04644221067428589	0.29381412267684937	0.32745659351348877	0.4351390302181244	0.2549642324447632	0.2710728645324707	-0.03579407185316086	-0.003189451526850462	0.22254040837287903	-0.05315561965107918	0.240469828248024	0.19289454817771912	0.2128516137599945	-0.10257411748170853	-0.09692356735467911	0.015202535316348076	0.20377357304096222	-0.14803095161914825	-0.11458144336938858	0.24677442014217377	-0.1164378672838211	0.08060504496097565	0.27210739254951477	0.20279881358146667	0.24342148005962372	0.14405009150505066	0.19228608906269073	0.14409956336021423	0.20867161452770233	0.2269248366355896	0.22593280673027039	0.2840147316455841	0.2444181740283966	0.2660444676876068	0.23669540882110596	0.2751697897911072	0.2806731164455414	0.21506036818027496	0.2887907922267914	-0.09229221194982529	-0.03555644303560257	0.19696447253227234	0.07089955359697342	-0.152070552110672	-0.11686836183071136	-0.1632993370294571	0.17176692187786102	0.06740740686655045	0.11371546983718872	0.2058797925710678	
